,id,Locate,Latitude,Longitude,Price_Plus,Price_Negative
367,7750,新北市,24.9869053,121.3645974,618.4081111111113,-549.2905263157895
368,7790,臺北市,25.0169639,121.226186,313.94814814814816,-295.2049999999999
369,7791,臺東縣,22.7551766,121.1451391,153.96224999999998,-195.85615384615386
370,7792,臺北市,25.0169639,121.226186,1277.6966666666665,-1735.725
371,7795,臺北市,25.0169639,121.226186,702.3826785714285,-963.3697500000001
372,7797,高雄市,22.7955626,120.3328973,281.23852459016393,-276.666170212766
373,7798,桃園市,24.8545491,120.9519931,437.3547826086956,-176.39
374,779D,臺南市,23.1229948,120.1312983,228.21765306122447,-255.6696428571428
375,779E,桃園市,24.8545491,120.9519931,390.98125,-549.9683333333334
376,779G,新北市,24.9869053,121.3645974,183.94173076923082,-244.02633333333335
377,779H,嘉義市,23.4790323,120.4142769,2492.5290625,-1934.594736842105
378,779J,高雄市,22.7955626,120.3328973,427.5682432432432,-342.36500000000007
379,779P,臺中市,24.2204731,120.675682,363.1451351351352,-391.0224999999999
380,779V,高雄市,22.7955626,120.3328973,456.44360576923066,-710.308888888889
381,779W,彰化縣,23.992187,120.323067,140.36111111111111,-274.88125
382,779X,新北市,24.9869053,121.3645974,280.12310344827574,-240.0432894736842
383,779Z,臺北市,25.0169639,121.226186,380.89464285714286,-457.6973809523811
384,779b,臺北市,25.0169639,121.226186,0.0,0.0
385,779c,臺北市,25.0169639,121.226186,1187.8228947368418,-1312.7747413793106
386,779e,臺南市,23.1229948,120.1312983,390.98125,-549.9683333333334
387,779j,高雄市,22.7955626,120.3328973,427.5682432432432,-342.36500000000007
388,779m,臺中市,24.2204731,120.675682,194.54316666666668,-165.58357142857145
389,779n,臺北市,25.0169639,121.226186,424.7893548387096,-639.5150000000001
390,779r,桃園市,24.8545491,120.9519931,209.87647058823532,-220.88909090909092
391,779u,臺北市,25.0169639,121.226186,602.9152777777778,-672.2568181818184
392,779v,臺中市,24.2204731,120.675682,456.44360576923066,-710.308888888889
393,779z,臺北市,25.0169639,121.226186,380.89464285714286,-457.6973809523811
394,8150,臺北市,25.0169639,121.226186,456.4076621160408,-682.0382571428572
395,8151,臺北市,25.0169639,121.226186,301.71744897959195,-510.9121428571428
396,8152,新北市,24.9869053,121.3645974,195.4299218749999,-186.41629629629628
397,8156,高雄市,22.7955626,120.3328973,385.574708737864,-479.37828767123295
398,8157,高雄市,22.7955626,120.3328973,280.6137295081966,-237.87629166666662
399,8158,臺北市,25.0169639,121.226186,220.81688888888885,-325.18764705882353
400,8159,臺南市,23.1229948,120.1312983,297.58076086956515,-248.5701515151516
401,815A,高雄市,22.7955626,120.3328973,478.6276642335766,-1437.3930769230776
402,815B,臺中市,24.2204731,120.675682,269.54584033613446,-263.35671875
403,815H,屏東縣,22.3912447,120.0679491,164.32573529411764,-219.234
404,815S,桃園市,24.8545491,120.9519931,234.331,-264.1033333333333
405,815Y,臺南市,23.1229948,120.1312983,218.72164473684217,-260.59088888888886
406,815Z,臺北市,25.0169639,121.226186,0.0,0.0
407,8380,高雄市,22.7955626,120.3328973,320.6726363636364,-352.908947368421
408,8381,高雄市,22.7955626,120.3328973,238.20086206896548,-315.3353571428571
409,8382,高雄市,22.7955626,120.3328973,181.13982142857145,-165.77999999999997
410,8440,臺北市,25.0169639,121.226186,2537.29742248062,-1810.2338345864675
411,8450,臺北市,25.0169639,121.226186,1140.6945454545455,-1849.506
412,8451,臺北市,25.0169639,121.226186,481.0341,-495.33399999999995
413,8455,臺中市,24.2204731,120.675682,205.73366666666664,-222.18336206896555
414,8456,新竹市,24.7835529,120.9316641,135.78166666666667,-140.41357142857143
415,8458,臺南市,23.1229948,120.1312983,262.78264705882356,-424.40431818181827
416,8459,嘉義市,23.4790323,120.4142769,251.09925000000004,-205.0838
417,845A,臺北市,25.0169639,121.226186,247.5657499999999,-343.1121428571428
418,845B,新北市,24.9869053,121.3645974,267.60875000000004,-565.5591176470589
419,845D,新北市,24.9869053,121.3645974,473.02166666666665,-587.92125
420,845E,澎湖縣,23.1971235,119.9587763,317.02657894736836,-431.755625
421,845F,臺北市,25.0169639,121.226186,659.9747297297297,-515.2626000000001
422,845J,高雄市,22.7955626,120.3328973,355.4114367816092,-341.7429220779221
423,845R,臺北市,25.0169639,121.226186,280.1958333333334,-358.2674999999999
424,845S,桃園市,24.8545491,120.9519931,294.7383333333334,-421.5404545454546
425,845U,臺北市,25.0169639,121.226186,324.2218055555556,-268.33738636363626
426,845X,屏東縣,22.3912447,120.0679491,249.03249999999994,-209.50750000000002
427,845Y,臺北市,25.0169639,121.226186,0.0,0.0
428,8490,嘉義市,23.4790323,120.4142769,311.7139285714285,-645.6925
429,8520,臺中市,24.2204731,120.675682,202.94238636363627,-240.6520588235294
430,8560,臺北市,25.0169639,121.226186,426.7745143487859,-514.5881660899651
431,8561,臺中市,24.2204731,120.675682,277.2496278317151,-311.14544973544963
432,8562,高雄市,22.7955626,120.3328973,337.79764912280706,-397.8460989010989
433,8563,新竹縣,24.6873144,120.8920136,260.25774509803915,-247.84635922330096
434,8564,臺南市,23.1229948,120.1312983,333.58945652173907,-413.8387850467289
435,8565,桃園市,24.8545491,120.9519931,224.52644578313252,-323.0767567567567
436,8580,臺北市,25.0169639,121.226186,661.3384375,-722.01
437,8581,高雄市,22.7955626,120.3328973,442.31922222222227,-738.8131249999998
438,8582,嘉義縣,23.4257436,120.2573527,144.65928571428572,-144.91375
439,8583,臺北市,25.0169639,121.226186,320.1091666666667,-316.3527272727273
440,8584,新北市,24.9869053,121.3645974,336.11884615384616,-214.20384615384611
441,8585,新北市,24.9869053,121.3645974,161.70833333333334,-163.98000000000002
442,8586,桃園市,24.8545491,120.9519931,134.42000000000002,0
443,8587,臺中市,24.2204731,120.675682,444.973125,-389.693125
444,8588,臺南市,23.1229948,120.1312983,220.89875000000004,-209.71166666666664
445,8710,臺北市,25.0169639,121.226186,230.66065217391304,-224.4328947368421
446,8711,臺北市,25.0169639,121.226186,623.0205769230769,-1191.6828947368422
447,8840,臺北市,25.0169639,121.226186,430.7845033112582,-1664.5760476190476
448,8841,新北市,24.9869053,121.3645974,269.27107954545454,-385.9260714285714
449,8842,新北市,24.9869053,121.3645974,241.14999999999995,-287.46133333333336
450,8843,高雄市,22.7955626,120.3328973,631.9857451923078,-340.7627238805967
451,8844,臺北市,25.0169639,121.226186,315.306388888889,-557.1676543209876
452,8846,新北市,24.9869053,121.3645974,255.65813084112153,-317.5511764705882
453,8847,臺南市,23.1229948,120.1312983,277.23382550335566,-305.3296
454,8848,嘉義市,23.4790323,120.4142769,244.61059859154946,-254.4213333333333
455,8849,臺北市,25.0169639,121.226186,296.6742696629213,-293.8205102040816
456,884A,臺北市,25.0169639,121.226186,395.148895348837,-444.02119999999996
457,884B,臺中市,24.2204731,120.675682,233.20517699115038,-264.91446666666667
458,884C,臺北市,25.0169639,121.226186,222.12057692307695,-214.7497222222222
459,884D,高雄市,22.7955626,120.3328973,485.1447325102881,-835.9420982142858
460,884E,臺北市,25.0169639,121.226186,306.36469696969687,-314.1676041666667
461,884F,桃園市,24.8545491,120.9519931,236.95715053763425,-302.46745098039213
462,884H,新竹市,24.7835529,120.9316641,249.7895402298851,-300.0691269841269
463,884J,臺中市,24.2204731,120.675682,251.99987288135594,-314.42811688311684
464,884L,臺北市,25.0169639,121.226186,0.0,0.0
465,8880,臺北市,25.0169639,121.226186,2604.4602013422823,-2195.5695224719107
466,8881,高雄市,22.7955626,120.3328973,712.63224789916,-464.4157723577234
467,8882,臺中市,24.2204731,120.675682,286.05654545454536,-267.3762890625
468,8883,臺北市,25.0169639,121.226186,239.0299242424242,-225.17288888888885
469,8884,臺南市,23.1229948,120.1312983,277.7399264705883,-439.35416666666674
470,8885,桃園市,24.8545491,120.9519931,313.03325000000007,-303.19609756097566
471,8886,新北市,24.9869053,121.3645974,282.45434210526327,-322.97
472,8887,臺北市,25.0169639,121.226186,256.7511904761905,-375.387142857143
473,8888,臺北市,25.0169639,121.226186,280.61414473684204,-370.49125
474,888A,臺北市,25.0169639,121.226186,237.34915151515142,-260.54628571428566
475,888K,新北市,24.9869053,121.3645974,226.19013966480443,-330.26060606060605
476,888Q,臺北市,25.0169639,121.226186,0.0,0.0
477,8890,臺北市,25.0169639,121.226186,1416.7392307692305,-3675.0059459459458
478,8900,臺北市,25.0169639,121.226186,529.8714,-1433.9862903225805
479,8960,臺北市,25.0169639,121.226186,2539.55866972477,-1689.5698387096777
480,9100,臺北市,25.0169639,121.226186,1069.090922330097,-1482.662962962963
481,9101,臺北市,25.0169639,121.226186,253.41948051948054,-243.58698275862062
482,9103,臺北市,25.0169639,121.226186,250.71724999999998,-289.681875
483,9105,高雄市,22.7955626,120.3328973,387.55972477064233,-404.9991428571429
484,9108,新北市,24.9869053,121.3645974,343.04885135135123,-280.95565573770494
485,910D,臺北市,25.0169639,121.226186,501.1123076923077,-546.4972857142857
486,9131,臺中市,24.2204731,120.675682,232.89798387096775,-224.89723076923073
487,9134,臺南市,23.1229948,120.1312983,277.33405797101454,-333.6727659574467
488,9135,新竹市,24.7835529,120.9316641,272.6342968750001,-349.15899999999993
489,9136,臺北市,25.0169639,121.226186,285.049875,-922.5881578947368
490,9137,臺北市,25.0169639,121.226186,275.27285714285716,-360.51792682926833
491,9138,臺中市,24.2204731,120.675682,296.0484482758621,-368.97633333333334
492,913D,臺中市,24.2204731,120.675682,908.3179661016949,-1244.4268888888894
493,913E,基隆市,25.1240308,121.6475836,429.0703846153847,-168.19423076923078
494,913H,屏東縣,22.3912447,120.0679491,211.24728571428574,-229.2592105263157
495,913I,臺北市,25.0169639,121.226186,298.42706896551726,-312.93676470588235
496,913N,新北市,24.9869053,121.3645974,230.14575757575747,-217.6803846153846
497,913R,高雄市,22.7955626,120.3328973,533.2151408450702,-733.4577272727273
498,913U,臺中市,24.2204731,120.675682,272.9818181818182,-343.9706666666667
499,913Y,臺北市,25.0169639,121.226186,219.30511904761903,-368.6539130434783
500,913g,新北市,24.9869053,121.3645974,191.99338235294115,-212.26647058823528
501,9183,高雄市,22.7955626,120.3328973,219.26236486486485,-223.0858035714286
502,9184,臺中市,24.2204731,120.675682,230.25625000000002,-394.03893442622945
503,9185,臺南市,23.1229948,120.1312983,257.20181818181817,-371.4726315789474
504,9186,新竹市,24.7835529,120.9316641,294.36410447761205,-327.4743333333333
505,9187,彰化縣,23.992187,120.323067,268.0307766990291,-290.5108088235294
506,9188,高雄市,22.7955626,120.3328973,282.51212121212114,-365.57887640449445
507,9189,桃園市,24.8545491,120.9519931,447.78230769230777,-255.89413793103458
508,918A,桃園市,24.8545491,120.9519931,251.7813815789474,-239.89696969696965
509,918B,新北市,24.9869053,121.3645974,198.17333333333335,-219.66916666666668
510,918C,臺北市,25.0169639,121.226186,250.7557236842105,-290.1782954545455
511,918D,臺南市,23.1229948,120.1312983,212.43103448275858,-223.1276363636364
512,918E,臺北市,25.0169639,121.226186,191.2393518518518,-199.5225609756097
513,918F,新北市,24.9869053,121.3645974,261.805703125,-316.58419354838713
514,918G,新北市,24.9869053,121.3645974,312.5964166666667,-348.71563636363635
515,918H,臺北市,25.0169639,121.226186,384.2683333333334,-509.9454166666667
516,918J,新北市,24.9869053,121.3645974,300.2721875,-270.80766666666665
517,918K,臺北市,25.0169639,121.226186,322.1011016949153,-310.49388888888893
518,918L,臺中市,24.2204731,120.675682,168.7575,-201.0265625
519,918M,嘉義市,23.4790323,120.4142769,318.2161249999999,-291.39603773584906
520,918P,臺北市,25.0169639,121.226186,277.4129629629629,-294.3307500000001
521,918W,臺北市,25.0169639,121.226186,323.70874999999995,-749.2311538461538
522,918X,臺北市,25.0169639,121.226186,283.1292105263158,-309.295
523,918c,高雄市,22.7955626,120.3328973,250.7557236842105,-290.1782954545455
524,918d,臺北市,25.0169639,121.226186,212.43103448275858,-223.1276363636364
525,918e,臺北市,25.0169639,121.226186,191.2393518518518,-199.5225609756097
526,918g,臺中市,24.2204731,120.675682,312.5964166666667,-348.71563636363635
527,918i,苗栗縣,24.5151718,120.6615375,254.77528571428573,-286.73477272727274
528,918s,新北市,24.9869053,121.3645974,807.9529166666666,-894.9828571428571
529,918u,高雄市,22.7955626,120.3328973,278.73935779816514,-335.43447058823534
530,918x,臺北市,25.0169639,121.226186,283.1292105263158,-309.295
531,918z,宜蘭縣,25.0362375,121.8489444,217.016328125,-296.9628125
532,9199,臺北市,25.0169639,121.226186,0.0,0.0
533,9200,臺北市,25.0169639,121.226186,2552.199946236559,-1989.3686979166666
534,9202,臺中市,24.2204731,120.675682,185.9952976190476,-199.1420754716981
535,9204,臺中市,24.2204731,120.675682,240.2978571428572,-254.20544642857143
536,9205,新北市,24.9869053,121.3645974,291.4990789473685,-351.7576923076923
537,9206,高雄市,22.7955626,120.3328973,286.4941826923077,-315.08671428571415
538,9207,新北市,24.9869053,121.3645974,524.2393548387096,-968.5427083333333
539,9208,桃園市,24.8545491,120.9519931,281.4752068965517,-328.4020987654322
540,9209,高雄市,22.7955626,120.3328973,443.8755228758169,-510.2424999999999
541,920A,新北市,24.9869053,121.3645974,372.5083333333333,-481.2514545454545
542,920C,新北市,24.9869053,121.3645974,378.2807142857144,-433.04973684210535
543,920D,臺北市,25.0169639,121.226186,234.09132075471695,-262.50140625
544,920E,臺南市,23.1229948,120.1312983,178.6268656716418,-243.73397058823528
545,920F,臺北市,25.0169639,121.226186,305.95722222222224,-615.6800000000002
546,920G,彰化縣,23.992187,120.323067,388.26406976744175,-392.38971153846154
547,920H,基隆市,25.1240308,121.6475836,246.7837068965518,-281.244255319149
548,920M,宜蘭縣,25.0362375,121.8489444,259.2145454545455,-314.46551724137925
549,920N,新竹縣,24.6873144,120.8920136,277.5106349206349,-472.45093750000007
550,920V,新北市,24.9869053,121.3645974,262.0715116279069,-329.538
551,920W,臺中市,24.2204731,120.675682,189.38250000000008,-216.29870370370375
552,920Z,臺東縣,22.7551766,121.1451391,263.63024999999993,-270.39790322580643
553,9211,臺南市,23.1229948,120.1312983,295.1300689655171,-388.35574074074066
554,9212,屏東縣,22.3912447,120.0679491,262.8610344827586,-263.02250000000004
555,9215,高雄市,22.7955626,120.3328973,256.2229430379747,-330.4003191489361
556,9216,臺北市,25.0169639,121.226186,252.21790909090913,-311.2203124999999
557,9217,臺北市,25.0169639,121.226186,341.51924050632897,-439.2929545454546
558,9218,臺北市,25.0169639,121.226186,484.7509615384616,-642.145
559,921C,臺北市,25.0169639,121.226186,487.7127777777779,-477.7805555555555
560,921E,新北市,24.9869053,121.3645974,216.91038461538454,-243.9028333333333
561,921F,臺北市,25.0169639,121.226186,157.2246428571429,-511.0475
562,921G,新北市,24.9869053,121.3645974,305.94403225806457,-363.0902631578947
563,921J,新北市,24.9869053,121.3645974,169.9889285714286,-202.005
564,921M,桃園市,24.8545491,120.9519931,199.90858974358977,-192.7613888888889
565,921S,新北市,24.9869053,121.3645974,189.11895833333332,-198.34114285714293
566,921Y,臺中市,24.2204731,120.675682,274.24240000000003,-363.27187499999997
567,9223,臺中市,24.2204731,120.675682,184.28197674418604,-214.93700000000004
568,9224,新北市,24.9869053,121.3645974,161.5112068965517,-200.43886363636364
569,9225,屏東縣,22.3912447,120.0679491,231.22818181818184,-282.5707894736842
570,9226,新北市,24.9869053,121.3645974,204.26237288135604,-207.02084905660374
571,9227,臺北市,25.0169639,121.226186,285.7003488372093,-261.0144262295082
572,9229,臺北市,25.0169639,121.226186,269.1293820224718,-306.096507936508
573,922C,屏東縣,22.3912447,120.0679491,283.0980952380952,-377.6808536585366
574,922H,臺北市,25.0169639,121.226186,506.3675641025639,-430.1472727272727
575,9231,彰化縣,23.992187,120.323067,221.17978260869566,-159.673
576,9233,桃園市,24.8545491,120.9519931,251.14179487179484,-226.2714634146342
577,9234,新竹縣,24.6873144,120.8920136,212.5665168539325,-248.21846153846167
578,9235,臺南市,23.1229948,120.1312983,163.0257291666667,-175.2854
579,9236,雲林縣,23.6745746,120.2945059,273.4292222222223,-389.57347826086965
580,9237,臺北市,25.0169639,121.226186,150.50222222222223,-161.12611111111113
581,9238,臺北市,25.0169639,121.226186,258.4050549450549,-320.13540816326537
582,9239,臺中市,24.2204731,120.675682,310.1129347826086,-433.1460416666668
583,9252,嘉義市,23.4790323,120.4142769,215.81934210526316,-189.75060000000002
584,9254,新竹市,24.7835529,120.9316641,231.49754385964914,-251.2133333333333
585,9255,臺北市,25.0169639,121.226186,321.4577927927929,-423.39837837837814
586,9256,桃園市,24.8545491,120.9519931,670.346,-555.3544444444443
587,9257,新北市,24.9869053,121.3645974,222.8130327868853,-244.90487500000003
588,9258,宜蘭縣,25.0362375,121.8489444,289.15527777777777,-298.35600000000005
589,9266,新竹縣,24.6873144,120.8920136,231.2509803921569,-211.397
590,9268,臺北市,25.0169639,121.226186,784.8532965299685,-835.342574750831
591,9272,新竹市,24.7835529,120.9316641,266.15467479674794,-321.01938271604934
592,9273,新竹縣,24.6873144,120.8920136,204.78696428571428,-213.6070588235294
593,9274,高雄市,22.7955626,120.3328973,839.4669791666665,-1074.9188947368418
594,9275,高雄市,22.7955626,120.3328973,316.09796296296304,-359.77045454545447
595,9276,苗栗縣,24.5151718,120.6615375,215.2162962962963,-297.44545454545454
596,9278,臺南市,23.1229948,120.1312983,196.13478571428573,-220.1092307692307
597,9281,雲林縣,23.6745746,120.2945059,171.2508333333333,-170.98499999999999
598,9283,臺南市,23.1229948,120.1312983,200.14421875,-322.96312500000005
599,9285,桃園市,24.8545491,120.9519931,533.6219270833334,-390.67674999999997
600,9287,臺北市,25.0169639,121.226186,174.1325925925926,-181.99384615384614
601,9288,新北市,24.9869053,121.3645974,197.8708536585366,-224.37465517241375
602,9289,臺北市,25.0169639,121.226186,288.700641025641,-446.16949999999997
603,9291,臺北市,25.0169639,121.226186,221.389746835443,-277.60204918032787
604,9296,苗栗縣,24.5151718,120.6615375,212.0553846153846,-228.09647058823538
605,9297,臺中市,24.2204731,120.675682,231.29488095238088,-215.64625
606,9299,臺北市,25.0169639,121.226186,0.0,0.0
607,9300,臺北市,25.0169639,121.226186,1261.2749777777774,-1783.1293402777776
608,9302,臺中市,24.2204731,120.675682,265.01918604651155,-271.09897727272727
609,9303,高雄市,22.7955626,120.3328973,304.75648936170217,-437.87843023255795
610,9305,新北市,24.9869053,121.3645974,186.57461538461536,-143.87666666666667
611,9306,臺南市,23.1229948,120.1312983,244.2785714285715,-303.7502272727272
612,9307,臺北市,25.0169639,121.226186,454.3042592592592,-435.63296296296306
613,9308,臺南市,23.1229948,120.1312983,197.5476428571428,-229.54977272727274
614,9309,臺北市,25.0169639,121.226186,183.548,-443.425
615,9312,高雄市,22.7955626,120.3328973,228.96499999999992,-341.6523076923078
616,9314,嘉義市,23.4790323,120.4142769,234.66724137931033,-276.78599999999994
617,9315,苗栗縣,24.5151718,120.6615375,333.2521052631579,-433.0585
618,9316,新北市,24.9869053,121.3645974,177.17176470588242,-230.48166666666668
619,9317,新北市,24.9869053,121.3645974,171.98100000000002,-220.16660714285715
620,9319,新北市,24.9869053,121.3645974,308.519090909091,-357.30214285714294
621,9322,基隆市,25.1240308,121.6475836,272.69750000000005,-236.96546511627906
622,9323,高雄市,22.7955626,120.3328973,226.59701923076926,-460.275
623,9324,高雄市,22.7955626,120.3328973,452.2507570422534,-539.6975123152706
624,9325,臺北市,25.0169639,121.226186,535.5475925925927,-347.71
625,9326,臺北市,25.0169639,121.226186,282.1203301886793,-384.7016666666667
626,9327,雲林縣,23.6745746,120.2945059,239.5025471698114,-340.1286764705882
627,9328,屏東縣,22.3912447,120.0679491,164.995243902439,-176.96545454545458
628,9329,嘉義縣,23.4257436,120.2573527,202.55986842105264,-198.6638709677419
629,9331,高雄市,22.7955626,120.3328973,1001.6194202898554,-1536.4901127819548
630,9332,高雄市,22.7955626,120.3328973,309.06040697674416,-397.55925373134323
631,9333,宜蘭縣,25.0362375,121.8489444,279.22952380952376,-249.52926470588238
632,9334,臺北市,25.0169639,121.226186,594.0566666666666,-474.29517857142866
633,9337,桃園市,24.8545491,120.9519931,201.85602272727274,-236.1564
634,9339,新竹縣,24.6873144,120.8920136,169.15662499999996,-234.05366666666663
635,9343,苗栗縣,24.5151718,120.6615375,383.02136363636373,-416.9861363636364
636,9347,臺北市,25.0169639,121.226186,217.72452380952376,-234.43924999999996
637,9349,新北市,24.9869053,121.3645974,217.85568965517243,-184.57913793103447
638,9352,桃園市,24.8545491,120.9519931,237.5614814814815,-267.355
639,9358,臺中市,24.2204731,120.675682,185.415,-181.23700000000002
640,9359,臺北市,25.0169639,121.226186,449.6736315789473,-460.9540740740741
641,9362,苗栗縣,24.5151718,120.6615375,270.5986666666667,-225.77894736842106
642,9363,彰化縣,23.992187,120.323067,274.1494339622642,-341.6737500000001
643,9369,新北市,24.9869053,121.3645974,464.684375,-551.8426923076923
644,9377,雲林縣,23.6745746,120.2945059,263.4678571428571,-405.5855263157895
645,9386,臺東縣,22.7551766,121.1451391,319.19655172413803,-275.2405263157894
646,9399,臺北市,25.0169639,121.226186,0.0,0.0
647,9600,臺北市,25.0169639,121.226186,3026.9346226415105,-2293.92
648,9604,臺北市,25.0169639,121.226186,300.7359701492537,-266.6871428571429
649,9608,臺東縣,22.7551766,121.1451391,258.3484615384615,-228.23857142857148
650,960S,臺北市,25.0169639,121.226186,0.0,0.0
651,9614,基隆市,25.1240308,121.6475836,249.44777777777776,-245.28833333333336
652,9616,高雄市,22.7955626,120.3328973,487.8061676646708,-583.7031879194626
653,9621,花蓮縣,23.8790869,121.3989973,327.7703571428572,-245.58450000000008
654,9622,新竹市,24.7835529,120.9316641,279.86536231884054,-369.88097826086954
655,9623,臺北市,25.0169639,121.226186,307.34818652849754,-339.32204379562006
656,9624,新竹縣,24.6873144,120.8920136,220.8779545454545,-261.04083333333335
657,9625,新竹縣,24.6873144,120.8920136,222.42976190476188,-187.90966666666665
658,9627,臺北市,25.0169639,121.226186,252.72586206896548,-256.34233333333333
659,9634,宜蘭縣,25.0362375,121.8489444,201.43262499999997,-211.07531249999997
660,9636,桃園市,24.8545491,120.9519931,249.40917177914125,-317.7310989010991
661,9647,新竹市,24.7835529,120.9316641,473.1490066225165,-539.4335858585858
662,9651,臺北市,25.0169639,121.226186,273.8643596059114,-355.6896551724139
663,9654,新北市,24.9869053,121.3645974,271.36932098765425,-302.1358474576271
664,9655,新北市,24.9869053,121.3645974,316.72146103896097,-363.3156770833334
665,9657,苗栗縣,24.5151718,120.6615375,188.37073770491796,-211.3284444444445
666,9658,臺北市,25.0169639,121.226186,288.28013605442175,-321.8401086956521
667,9659,高雄市,22.7955626,120.3328973,356.6413764044943,-467.9107482993198
668,965K,臺中市,24.2204731,120.675682,268.7048214285714,-338.1638679245282
669,965U,彰化縣,23.992187,120.323067,210.62145348837205,-256.23254098360655
670,9661,新北市,24.9869053,121.3645974,270.4485447761193,-278.4461176470588
671,9663,臺北市,25.0169639,121.226186,320.3193506493506,-407.5105882352942
672,9665,桃園市,24.8545491,120.9519931,238.07647058823528,-244.83060344827595
673,9666,臺中市,24.2204731,120.675682,319.0636842105263,-285.1537692307692
674,9667,臺南市,23.1229948,120.1312983,414.4659174311926,-314.6365517241378
675,966F,高雄市,22.7955626,120.3328973,469.8263507109005,-679.1710185185184
676,9672,彰化縣,23.992187,120.323067,382.61045977011514,-493.05669354838716
677,9676,臺北市,25.0169639,121.226186,310.22621428571415,-343.9216949152542
678,9677,新北市,24.9869053,121.3645974,197.37386363636367,-210.9546428571428
679,9679,臺北市,25.0169639,121.226186,386.59327205882346,-566.0032352941176
680,9686,宜蘭縣,25.0362375,121.8489444,217.68891304347824,-245.21554054054056
681,9692,嘉義市,23.4790323,120.4142769,454.3151648351649,-479.14134615384626
682,9693,臺南市,23.1229948,120.1312983,286.9493333333333,-360.685
683,9695,嘉義縣,23.4257436,120.2573527,280.67952380952386,-301.4871739130435
684,9697,雲林縣,23.6745746,120.2945059,259.4507534246576,-273.0538793103449
685,969C,雲林縣,23.6745746,120.2945059,285.40259615384616,-263.2490322580645
686,9800,臺北市,25.0169639,121.226186,2028.6525910931186,-2438.3051833333357
687,9801,臺北市,25.0169639,121.226186,222.44123376623375,-286.62490909090906
688,980C,雲林縣,23.6745746,120.2945059,279.94851485148513,-297.5751408450705
689,980D,臺南市,23.1229948,120.1312983,284.3579761904761,-259.4745689655172
690,980K,新竹市,24.7835529,120.9316641,195.63930327868854,-205.26732142857145
691,980Q,桃園市,24.8545491,120.9519931,204.6325,-211.39155172413794
692,980R,臺北市,25.0169639,121.226186,495.4598214285714,-754.6861999999998
693,980a,臺北市,25.0169639,121.226186,206.26442307692315,-254.1358108108108
694,980d,臺中市,24.2204731,120.675682,284.3579761904761,-259.4745689655172
695,980e,臺中市,24.2204731,120.675682,184.38440677966096,-206.95947368421056
696,980h,臺北市,25.0169639,121.226186,299.61836734693884,-467.3947058823531
697,980l,雲林縣,23.6745746,120.2945059,235.0616216216217,-242.05470588235295
698,980u,臺南市,23.1229948,120.1312983,179.04263157894738,-174.40978260869565
699,980w,臺中市,24.2204731,120.675682,209.7759756097561,-214.71522727272725
700,9812,臺中市,24.2204731,120.675682,252.84750000000003,-272.55662790697687
701,9813,臺北市,25.0169639,121.226186,281.4488235294117,-509.2566071428572
702,9814,臺南市,23.1229948,120.1312983,361.4957627118644,-483.74034246575343
703,9815,臺南市,23.1229948,120.1312983,272.1975949367088,-343.20259259259257
704,9816,新竹市,24.7835529,120.9316641,341.8781896551724,-370.082888888889
705,9817,高雄市,22.7955626,120.3328973,285.47572368421044,-338.5062359550562
706,981A,新北市,24.9869053,121.3645974,205.5031578947368,-202.79200000000003
707,981B,新竹縣,24.6873144,120.8920136,214.2171,-287.0735714285714
708,981C,高雄市,22.7955626,120.3328973,324.6052892561981,-369.62975609756097
709,981D,南投縣,23.8412218,120.7023258,351.1001898734179,-392.3723214285714
710,981E,新北市,24.9869053,121.3645974,236.43722222222226,-251.8208571428572
711,981F,新北市,24.9869053,121.3645974,179.20480000000003,-175.90136363636364
712,981G,彰化縣,23.992187,120.323067,193.7345614035088,-196.88443181818175
713,981I,臺北市,25.0169639,121.226186,287.9472560975611,-286.80107692307695
714,981K,高雄市,22.7955626,120.3328973,342.3793181818182,-371.19833333333344
715,981L,高雄市,22.7955626,120.3328973,330.6508527131782,-577.7967105263158
716,981M,苗栗縣,24.5151718,120.6615375,245.07568181818186,-577.0032352941176
717,981N,金門縣,24.4309131,118.3225861,241.83199999999997,-340.32800000000003
718,981Q,臺中市,24.2204731,120.675682,249.68129310344827,-254.60481481481486
719,981R,南投縣,23.8412218,120.7023258,611.5759677419356,-590.2526506024096
720,981S,臺中市,24.2204731,120.675682,274.44059322033905,-307.3590476190476
721,981U,臺北市,25.0169639,121.226186,240.0909090909091,-493.16421052631574
722,981V,嘉義縣,23.4257436,120.2573527,274.976447368421,-406.18529411764706
723,981X,臺北市,25.0169639,121.226186,362.3788095238096,-428.87423076923073
724,981Z,屏東縣,22.3912447,120.0679491,169.25095238095238,-215.55619999999996
725,981a,臺南市,23.1229948,120.1312983,205.5031578947368,-202.79200000000003
726,981e,臺南市,23.1229948,120.1312983,236.43722222222226,-251.8208571428572
727,981g,臺中市,24.2204731,120.675682,193.7345614035088,-196.88443181818175
728,981h,屏東縣,22.3912447,120.0679491,247.2122463768116,-267.36732558139533
729,981i,雲林縣,23.6745746,120.2945059,287.9472560975611,-286.80107692307695
730,981j,臺北市,25.0169639,121.226186,257.41950892857136,-331.8203378378379
731,981m,高雄市,22.7955626,120.3328973,245.07568181818186,-577.0032352941176
732,981n,高雄市,22.7955626,120.3328973,241.83199999999997,-340.32800000000003
733,981p,臺北市,25.0169639,121.226186,302.2727403846153,-209.70585714285713
