Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04,3.84,3.84,3.84,3.84,606,0,0.0
2016-01-05,3.84,3.84,3.84,3.84,701,0,0.0
2016-01-06,3.84,3.84,3.84,3.84,0,0,0.0
2016-01-07,3.5,3.96,3.5,3.96,1818,0,0.0
2016-01-08,4.16,4.16,4.16,4.16,606,0,0.0
2016-01-11,4.16,4.16,4.16,4.16,0,0,0.0
2016-01-12,3.48,3.48,3.48,3.48,606,0,0.0
2016-01-13,3.22,3.83,3.14,3.14,7288,0,0.0
2016-01-14,3.14,3.14,3.14,3.14,0,0,0.0
2016-01-15,3.14,3.14,3.14,3.14,0,0,0.0
2016-01-18,3.15,3.15,3.15,3.15,606,0,0.0
2016-01-19,3.47,3.47,3.47,3.47,17574,0,0.0
2016-01-20,3.66,3.66,3.66,3.66,3030,0,0.0
2016-01-21,3.78,3.78,3.78,3.78,4848,0,0.0
2016-01-22,4.11,4.11,4.11,4.11,15,0,0.0
2016-01-25,4.39,4.39,4.39,4.39,3648,0,0.0
2016-01-26,4.54,4.54,4.54,4.54,610,0,0.0
2016-01-27,4.6,4.6,4.6,4.6,7900,0,0.0
2016-01-28,4.54,4.54,4.54,4.54,4,0,0.0
2016-01-29,4.54,4.54,4.54,4.54,2,0,0.0
2016-02-01,3.96,4.34,3.96,4.34,1219,0,0.0
2016-02-02,3.91,4.34,3.91,4.34,1213,0,0.0
2016-02-03,4.34,4.34,4.34,4.34,0,0,0.0
2016-02-15,3.84,3.84,3.84,3.84,11,0,0.0
2016-02-16,4.22,4.22,4.22,4.22,606,0,0.0
2016-02-17,4.22,4.22,4.22,4.22,27,0,0.0
2016-02-18,4.64,4.64,4.46,4.46,5454,0,0.0
2016-02-19,4.37,4.37,4.37,4.37,2429,0,0.0
2016-02-22,4.46,4.46,4.46,4.46,2142,0,0.0
2016-02-23,4.46,4.46,4.46,4.46,0,0,0.0
2016-02-24,4.46,4.46,4.46,4.46,0,0,0.0
2016-02-25,4.37,4.37,4.37,4.37,195,0,0.0
