Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-05,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-06,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-07,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-08,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-11,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-12,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-13,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-14,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-15,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-18,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-19,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-20,22.0,22.0,22.0,22.0,0,0,0.0
2016-01-21,22.0,22.0,21.0,21.0,1500,0,0.0
2016-01-22,21.0,21.0,21.0,21.0,0,0,0.0
2016-01-25,21.0,21.0,21.0,21.0,0,0,0.0
2016-01-26,21.0,21.0,21.0,21.0,0,0,0.0
2016-01-27,21.0,21.0,21.0,21.0,0,0,0.0
2016-01-28,21.0,21.0,21.0,21.0,0,0,0.0
2016-01-29,18.02,18.02,18.02,18.02,3500,0,0.0
2016-02-01,19.82,19.82,19.82,19.82,299,0,0.0
2016-02-02,19.82,19.82,19.82,19.82,0,0,0.0
2016-02-03,19.82,19.82,19.82,19.82,0,0,0.0
2016-02-15,19.82,19.82,19.82,19.82,0,0,0.0
2016-02-16,19.0,19.0,17.84,17.84,2496,0,0.0
2016-02-17,19.6,19.62,19.6,19.62,1000,0,0.0
2016-02-18,20.0,20.0,19.62,19.62,1000,0,0.0
2016-02-19,20.2,20.2,19.6,19.6,5000,0,0.0
2016-02-22,20.2,20.2,18.8,18.8,3000,0,0.0
2016-02-23,18.8,18.8,18.8,18.8,0,0,0.0
2016-02-24,19.4,19.6,19.4,19.6,3000,0,0.0
2016-02-25,20.4,20.4,20.4,20.4,1000,0,0.0
2016-02-26,20.2,20.2,20.2,20.2,2000,0,0.0
2016-03-01,20.7,20.7,20.7,20.7,1000,0,0.0
2016-03-02,20.5,20.6,20.5,20.6,2000,0,0.0
2016-03-03,20.5,20.5,20.5,20.5,1000,0,0.0
2016-03-04,20.5,20.5,20.5,20.5,1000,0,0.0
2016-03-07,20.5,20.5,20.5,20.5,1000,0,0.0
2016-03-08,20.5,20.5,20.5,20.5,2992,0,0.0
2016-03-09,20.5,20.5,20.5,20.5,1500,0,0.0
2016-03-10,21.2,22.0,20.6,20.6,14393,0,0.0
2016-03-11,20.6,21.2,20.2,20.2,6393,0,0.0
2016-03-14,20.2,20.6,20.2,20.2,2000,0,0.0
2016-03-15,20.6,20.6,20.6,20.6,1897,0,0.0
2016-03-16,20.6,20.6,20.6,20.6,102,0,0.0
2016-03-17,20.6,20.6,20.6,20.6,500,0,0.0
2016-03-18,20.6,20.6,20.6,20.6,4500,0,0.0
2016-03-21,20.6,20.6,20.6,20.6,2500,0,0.0
2016-03-22,20.6,20.6,20.6,20.6,0,0,0.0
2016-03-23,20.6,20.6,20.6,20.6,3500,0,0.0
2016-03-24,20.6,20.6,20.6,20.6,1000,0,0.0
2016-03-25,20.6,20.6,20.6,20.6,1650,0,0.0
2016-03-28,20.6,20.6,20.6,20.6,1500,0,0.0
2016-03-29,20.6,20.6,20.0,20.0,4500,0,0.0
