Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04,14.0,14.0,13.7,13.9,9000,0,0
2016-01-05,13.9,13.9,13.75,13.75,16000,0,0
2016-01-06,13.7,13.75,13.5,13.5,29000,0,0
2016-01-07,13.5,13.65,13.0,13.1,53267,0,0
2016-01-08,13.05,13.4,12.9,13.15,21000,0,0
2016-01-11,13.2,13.2,13.2,13.2,1000,0,0
2016-01-12,13.15,13.35,13.15,13.35,5000,0,0
2016-01-13,13.4,13.45,13.25,13.25,5000,0,0
2016-01-14,13.1,13.1,13.1,13.1,6000,0,0
2016-01-15,13.1,13.1,13.05,13.05,9600,0,0
2016-01-18,12.85,13.05,12.8,13.05,19000,0,0
2016-01-19,13.0,13.1,13.0,13.1,5000,0,0
2016-01-20,13.0,13.0,12.9,12.9,9100,0,0
2016-01-21,13.0,13.2,13.0,13.05,12000,0,0
2016-01-22,13.0,13.25,12.8,13.2,12050,0,0
2016-01-25,13.05,13.05,13.0,13.0,4000,0,0
2016-01-26,13.0,13.0,12.9,12.9,5000,0,0
2016-01-27,13.0,13.0,12.9,12.9,10100,0,0
2016-01-28,13.0,13.1,12.8,12.95,32000,0,0
2016-01-29,12.95,13.0,12.85,12.85,10291,0,0
2016-02-01,12.9,13.0,12.8,12.8,17001,0,0
2016-02-02,12.9,13.05,12.9,13.05,10028,0,0
2016-02-03,13.1,13.15,12.9,12.9,16420,0,0
2016-02-15,12.9,13.05,12.9,12.95,40000,0,0
2016-02-16,12.95,13.2,12.85,12.85,44000,0,0
2016-02-17,12.9,12.9,12.85,12.9,14000,0,0
2016-02-18,12.9,12.9,12.7,12.85,19100,0,0
2016-02-19,12.75,13.2,12.7,12.9,69099,0,0
2016-02-22,12.8,12.95,12.8,12.95,33000,0,0
2016-02-23,12.95,13.4,12.95,13.1,47581,0,0
2016-02-24,13.0,13.0,12.7,12.7,67564,0,0
2016-02-25,12.75,12.9,12.7,12.85,26286,0,0
2016-02-26,12.8,12.85,12.75,12.8,22410,0,0
2016-03-01,12.9,12.9,12.75,12.75,27000,0,0
2016-03-02,12.8,13.0,12.8,12.95,9000,0,0
2016-03-03,13.1,14.2,13.1,14.2,248243,0,0
2016-03-04,14.6,14.8,13.95,13.95,207111,0,0
2016-03-07,13.95,14.0,13.55,13.6,87002,0,0
2016-03-08,13.55,14.0,13.5,13.9,51000,0,0
2016-03-09,13.6,13.7,13.6,13.65,27050,0,0
2016-03-10,13.6,13.95,13.55,13.85,37000,0,0
2016-03-11,13.85,14.2,13.85,13.9,30000,0,0
2016-03-14,14.15,14.25,14.0,14.2,61305,0,0
2016-03-15,14.2,14.3,13.8,14.2,69088,0,0
2016-03-16,14.2,14.2,14.0,14.2,85000,0,0
2016-03-17,14.15,14.2,14.0,14.15,30000,0,0
2016-03-18,14.15,15.55,14.15,15.55,381043,0,0
2016-03-21,15.9,16.0,15.3,15.6,164544,0,0
2016-03-22,15.8,15.8,14.9,15.3,89102,0,0
2016-03-23,15.0,15.3,14.8,14.9,80999,0,0
2016-03-24,14.9,14.9,14.8,14.85,42105,0,0
2016-03-25,14.6,14.65,14.5,14.5,46100,0,0
2016-03-28,14.5,14.5,13.8,14.3,91170,0,0
2016-03-29,14.3,14.3,13.9,14.1,39000,0,0
2016-03-30,14.0,14.0,13.8,13.8,29172,0,0
2016-03-31,13.9,13.95,13.8,13.85,17000,0,0
2016-04-01,14.25,14.35,14.0,14.0,20000,0,0
2016-04-06,13.8,13.8,13.65,13.65,23000,0,0
2016-04-07,13.65,13.65,13.3,13.35,22050,0,0
2016-04-08,13.6,13.6,13.6,13.6,2000,0,0
2016-04-11,13.45,13.45,13.45,13.45,4250,0,0
2016-04-12,13.25,13.4,13.1,13.1,51001,0,0
2016-04-13,13.2,13.4,13.2,13.4,57000,0,0
2016-04-14,13.25,13.25,13.05,13.2,42000,0,0
2016-04-15,13.2,13.3,13.1,13.25,49229,0,0
2016-04-18,13.1,13.1,13.1,13.1,6000,0,0
2016-04-19,13.05,13.3,13.05,13.1,18100,0,0
2016-04-20,13.1,13.1,13.05,13.05,14173,0,0
2016-04-21,13.05,13.05,13.05,13.05,0,0,0
2016-04-22,13.1,13.1,13.0,13.0,26100,0,0
2016-04-25,13.0,13.0,12.9,12.9,5000,0,0
2016-04-26,12.9,12.9,12.9,12.9,2000,0,0
2016-04-27,12.9,12.9,12.8,12.8,14000,0,0
2016-04-28,12.8,13.0,12.75,12.75,12000,0,0
2016-04-29,12.75,12.75,12.7,12.7,3002,0,0
2016-05-03,12.5,12.5,12.5,12.5,15000,0,0
2016-05-04,12.65,12.65,12.5,12.5,10000,0,0
2016-05-05,12.35,12.5,12.3,12.4,11552,0,0
2016-05-06,12.15,12.3,12.15,12.3,3000,0,0
2016-05-09,12.7,12.75,12.35,12.55,6000,0,0
2016-05-10,12.5,12.55,12.4,12.4,16100,0,0
2016-05-11,12.4,12.4,12.4,12.4,1000,0,0
2016-05-12,12.4,12.4,12.4,12.4,50,0,0
2016-05-13,12.45,12.95,12.15,12.9,38100,0,0
2016-05-16,12.9,12.9,12.7,12.8,7050,0,0
2016-05-17,12.5,12.5,12.1,12.1,82050,0,0
2016-05-18,12.1,12.25,12.1,12.15,12001,0,0
