Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04,28.5,28.5,28.5,28.5,0,0,0
2016-01-05,28.5,28.5,28.5,28.5,0,0,0
2016-01-06,28.5,28.5,28.5,28.5,0,0,0
2016-01-07,28.5,28.5,28.5,28.5,0,0,0
2016-01-08,28.5,28.5,28.5,28.5,0,0,0
2016-01-11,28.5,28.5,28.5,28.5,0,0,0
2016-01-12,28.5,28.5,28.5,28.5,0,0,0
2016-01-13,28.5,28.5,28.5,28.5,0,0,0
2016-01-14,28.5,28.5,28.5,28.5,0,0,0
2016-01-15,28.5,28.5,28.5,28.5,0,0,0
2016-01-18,28.5,28.5,28.5,28.5,0,0,0
2016-01-19,28.5,28.5,28.5,28.5,0,0,0
2016-01-20,28.5,28.5,28.5,28.5,0,0,0
2016-01-21,28.5,28.5,28.5,28.5,0,0,0
2016-01-22,28.5,28.5,28.5,28.5,0,0,0
2016-01-25,28.5,28.5,28.5,28.5,0,0,0
2016-01-26,28.5,28.5,28.5,28.5,0,0,0
2016-01-27,28.5,28.5,28.5,28.5,0,0,0
2016-01-28,28.5,28.5,28.5,28.5,0,0,0
2016-01-29,28.5,28.5,28.5,28.5,0,0,0
2016-02-01,28.5,28.5,28.5,28.5,0,0,0
2016-02-02,28.5,28.5,28.5,28.5,0,0,0
2016-02-03,28.5,28.5,28.5,28.5,0,0,0
2016-02-15,28.5,28.5,28.5,28.5,0,0,0
2016-02-16,28.5,28.5,28.5,28.5,0,0,0
2016-02-17,28.5,28.5,28.5,28.5,0,0,0
2016-02-18,28.5,28.5,28.5,28.5,0,0,0
2016-02-19,28.5,28.5,28.5,28.5,0,0,0
2016-02-22,28.5,28.5,28.5,28.5,0,0,0
2016-02-23,28.5,28.5,28.5,28.5,0,0,0
2016-02-24,28.5,28.5,28.5,28.5,0,0,0
2016-02-25,28.5,28.5,28.5,28.5,0,0,0
2016-02-26,28.5,28.5,28.5,28.5,0,0,0
2016-03-01,28.5,28.5,28.5,28.5,0,0,0
2016-03-02,28.5,28.5,28.5,28.5,0,0,0
2016-03-03,28.5,28.5,28.5,28.5,0,0,0
2016-03-04,28.5,28.5,28.5,28.5,0,0,0
2016-03-07,28.5,28.5,28.5,28.5,0,0,0
2016-03-08,28.5,28.5,28.5,28.5,0,0,0
2016-03-09,28.5,28.5,28.5,28.5,0,0,0
2016-03-10,27.0,27.0,27.0,27.0,4,0,0
2016-03-11,27.0,27.0,27.0,27.0,0,0,0
2016-03-14,26.0,26.0,26.0,26.0,27,0,0
2016-03-15,26.0,26.0,26.0,26.0,131,0,0
2016-03-16,26.0,26.0,26.0,26.0,0,0,0
2016-03-17,26.0,26.0,26.0,26.0,0,0,0
2016-03-18,26.0,26.0,26.0,26.0,0,0,0
2016-03-21,26.0,26.0,26.0,26.0,0,0,0
2016-03-22,26.0,26.0,26.0,26.0,0,0,0
2016-03-23,26.0,26.0,26.0,26.0,0,0,0
2016-03-24,26.0,26.0,26.0,26.0,0,0,0
2016-03-25,27.3,27.3,27.3,27.3,2046,0,0
2016-03-28,27.3,27.3,27.3,27.3,0,0,0
2016-03-29,27.3,27.3,27.3,27.3,0,0,0
2016-03-30,27.3,27.3,27.3,27.3,0,0,0
2016-03-31,27.3,27.3,27.3,27.3,0,0,0
2016-04-01,27.3,27.3,27.3,27.3,0,0,0
2016-04-06,27.3,27.3,27.3,27.3,0,0,0
2016-04-07,27.3,27.3,27.3,27.3,0,0,0
2016-04-08,27.3,27.3,27.3,27.3,0,0,0
2016-04-11,27.3,27.3,27.3,27.3,0,0,0
2016-04-12,27.3,27.3,27.3,27.3,0,0,0
2016-04-13,27.3,27.3,27.3,27.3,0,0,0
2016-04-14,27.3,27.3,27.3,27.3,0,0,0
2016-04-15,27.3,27.3,27.3,27.3,0,0,0
2016-04-18,27.3,27.3,27.3,27.3,0,0,0
2016-04-19,27.3,27.3,27.3,27.3,0,0,0
2016-04-20,27.3,27.3,27.3,27.3,967,0,0
2016-04-21,27.3,27.3,27.3,27.3,0,0,0
2016-04-22,27.3,27.3,27.3,27.3,0,0,0
2016-04-25,27.3,27.3,27.3,27.3,0,0,0
2016-04-26,27.3,27.3,27.3,27.3,0,0,0
2016-04-27,27.3,27.3,27.3,27.3,0,0,0
2016-04-28,27.3,27.3,27.3,27.3,0,0,0
2016-04-29,27.3,27.3,27.3,27.3,0,0,0
2016-05-03,27.3,27.3,27.3,27.3,0,0,0
2016-05-04,27.3,27.3,27.3,27.3,0,0,0
2016-05-05,27.3,27.3,27.3,27.3,0,0,0
2016-05-06,27.3,27.3,27.3,27.3,0,0,0
2016-05-09,27.3,27.3,27.3,27.3,0,0,0
2016-05-10,27.3,27.3,27.3,27.3,0,0,0
2016-05-11,27.3,27.3,27.3,27.3,0,0,0
2016-05-12,27.3,27.3,27.3,27.3,0,0,0
2016-05-13,27.3,27.3,27.3,27.3,0,0,0
2016-05-16,27.3,27.3,27.3,27.3,0,0,0
2016-05-17,27.3,27.3,27.3,27.3,0,0,0
2016-05-18,27.3,27.3,27.3,27.3,0,0,0
2016-05-19,27.3,27.3,27.3,27.3,0,0,0
2016-05-20,27.3,27.3,27.3,27.3,0,0,0
2016-05-23,27.3,27.3,27.3,27.3,0,0,0
2016-05-24,27.3,27.3,27.3,27.3,0,0,0
2016-05-25,27.3,27.3,27.3,27.3,0,0,0
2016-05-26,27.3,27.3,27.3,27.3,0,0,0
2016-05-27,27.3,27.3,27.3,27.3,0,0,0
2016-05-30,27.3,27.3,27.3,27.3,0,0,0
2016-05-31,27.3,27.3,27.3,27.3,0,0,0
2016-06-01,27.3,27.3,27.3,27.3,0,0,0
2016-06-02,27.3,27.3,27.3,27.3,0,0,0
2016-06-03,27.3,27.3,27.3,27.3,0,0,0
2016-06-06,27.3,27.3,27.3,27.3,0,0,0
2016-06-07,27.3,27.3,27.3,27.3,0,0,0
2016-06-08,27.3,27.3,27.3,27.3,0,0,0
2016-06-13,27.3,27.3,27.3,27.3,0,0,0
2016-06-14,27.3,27.3,27.3,27.3,0,0,0
2016-06-15,27.3,27.3,27.3,27.3,0,0,0
2016-06-16,27.3,27.3,27.3,27.3,0,0,0
2016-06-17,27.3,27.3,27.3,27.3,0,0,0
2016-06-20,27.3,27.3,27.3,27.3,0,0,0
2016-06-21,27.3,27.3,27.3,27.3,0,0,0
2016-06-22,27.3,27.3,27.3,27.3,0,0,0
2016-06-23,27.3,27.3,27.3,27.3,0,0,0
2016-06-24,27.3,27.3,27.3,27.3,0,0,0
2016-06-27,27.3,27.3,27.3,27.3,0,0,0
2016-06-28,27.3,27.3,27.3,27.3,0,0,0
2016-06-29,27.3,27.3,27.3,27.3,0,0,0
2016-06-30,27.3,27.3,27.3,27.3,0,0,0
2016-07-01,27.3,27.3,27.3,27.3,0,0,0
2016-07-04,27.3,27.3,27.3,27.3,0,0,0
2016-07-05,27.3,27.3,27.3,27.3,0,0,0
2016-07-06,27.3,27.3,27.3,27.3,0,0,0
2016-07-07,27.3,27.3,27.3,27.3,0,0,0
2016-07-08,27.3,27.3,27.3,27.3,0,0,0
2016-07-11,27.3,27.3,27.3,27.3,0,0,0
2016-07-12,27.3,27.3,27.3,27.3,0,0,0
2016-07-13,27.3,27.3,27.3,27.3,0,0,0
2016-07-14,27.3,27.3,27.3,27.3,0,0,0
2016-07-15,27.3,27.3,27.3,27.3,0,0,0
2016-07-18,27.3,27.3,27.3,27.3,0,0,0
2016-07-19,27.3,27.3,27.3,27.3,0,0,0
2016-07-20,27.3,27.3,27.3,27.3,0,0,0
2016-07-21,27.3,27.3,27.3,27.3,0,0,0
2016-07-22,27.3,27.3,27.3,27.3,0,0,0
2016-07-25,27.3,27.3,27.3,27.3,0,0,0
2016-07-26,27.3,27.3,27.3,27.3,0,0,0
2016-07-27,27.3,27.3,27.3,27.3,0,0,0
2016-07-28,27.3,27.3,27.3,27.3,0,0,0
2016-07-29,27.3,27.3,27.3,27.3,0,0,0
2016-08-01,27.3,27.3,27.3,27.3,0,0,0
2016-08-02,27.3,27.3,27.3,27.3,0,0,0
2016-08-03,27.3,27.3,27.3,27.3,0,0,0
2016-08-04,27.3,27.3,27.3,27.3,0,0,0
2016-08-05,27.3,27.3,27.3,27.3,0,0,0
2016-08-08,27.3,27.3,27.3,27.3,0,0,0
2016-08-09,27.3,27.3,27.3,27.3,0,0,0
2016-08-10,27.3,27.3,27.3,27.3,0,0,0
2016-08-11,27.3,27.3,27.3,27.3,0,0,0
2016-08-12,27.3,27.3,27.3,27.3,0,0,0
2016-08-15,27.3,27.3,27.3,27.3,0,0,0
2016-08-16,27.3,27.3,27.3,27.3,0,0,0
2016-08-17,27.3,27.3,27.3,27.3,0,0,0
2016-08-18,27.3,27.3,27.3,27.3,0,0,0
2016-08-19,27.3,27.3,27.3,27.3,0,0,0
2016-08-22,27.3,27.3,27.3,27.3,0,0,0
2016-08-23,27.3,27.3,27.3,27.3,0,0,0
2016-08-24,27.3,27.3,27.3,27.3,0,0,0
2016-08-25,27.3,27.3,27.3,27.3,0,0,0
2016-08-26,27.3,27.3,27.3,27.3,0,0,0
2016-08-29,27.3,27.3,27.3,27.3,0,0,0
2016-08-30,27.3,27.3,27.3,27.3,0,0,0
2016-08-31,27.3,27.3,27.3,27.3,0,0,0
2016-09-01,27.3,27.3,27.3,27.3,0,0,0
2016-09-02,27.3,27.3,27.3,27.3,0,0,0
2016-09-05,27.3,27.3,27.3,27.3,0,0,0
2016-09-06,27.3,27.3,27.3,27.3,0,0,0
2016-09-07,27.3,27.3,27.3,27.3,0,0,0
2016-09-08,27.3,27.3,27.3,27.3,0,0,0
2016-09-09,27.3,27.3,27.3,27.3,0,0,0
2016-09-12,27.3,27.3,27.3,27.3,0,0,0
2016-09-13,27.3,27.3,27.3,27.3,0,0,0
2016-09-14,27.3,27.3,27.3,27.3,0,0,0
2016-09-19,27.3,27.3,27.3,27.3,0,0,0
2016-09-20,27.3,27.3,27.3,27.3,0,0,0
2016-09-21,27.3,27.3,27.3,27.3,0,0,0
2016-09-22,27.3,27.3,27.3,27.3,0,0,0
2016-09-23,27.3,27.3,27.3,27.3,0,0,0
2016-09-26,27.3,27.3,27.3,27.3,0,0,0
2016-09-27,27.3,27.3,27.3,27.3,0,0,0
2016-09-28,27.3,27.3,27.3,27.3,0,0,0
2016-09-29,27.3,27.3,27.3,27.3,0,0,0
2016-09-30,27.3,27.3,27.3,27.3,0,0,0
2016-10-03,27.3,27.3,27.3,27.3,0,0,0
2016-10-04,27.3,27.3,27.3,27.3,0,0,0
2016-10-05,27.3,27.3,27.3,27.3,0,0,0
2016-10-06,27.3,27.3,27.3,27.3,0,0,0
2016-10-07,27.3,27.3,27.3,27.3,0,0,0
2016-10-11,27.3,27.3,27.3,27.3,0,0,0
2016-10-12,27.3,27.3,27.3,27.3,0,0,0
2016-10-13,27.3,27.3,27.3,27.3,0,0,0
2016-10-14,27.3,27.3,27.3,27.3,0,0,0
2016-10-17,27.3,27.3,27.3,27.3,0,0,0
2016-10-18,27.3,27.3,27.3,27.3,0,0,0
2016-10-19,27.3,27.3,27.3,27.3,0,0,0
2016-10-20,27.3,27.3,27.3,27.3,0,0,0
2016-10-21,27.3,27.3,27.3,27.3,0,0,0
2016-10-24,27.3,27.3,27.3,27.3,0,0,0
2016-10-25,27.3,27.3,27.3,27.3,0,0,0
2016-10-26,27.3,27.3,27.3,27.3,0,0,0
2016-10-27,27.3,27.3,27.3,27.3,0,0,0
2016-10-28,27.3,27.3,27.3,27.3,0,0,0
2016-10-31,27.3,27.3,27.3,27.3,0,0,0
2016-11-01,27.3,27.3,27.3,27.3,0,0,0
2016-11-02,27.3,27.3,27.3,27.3,0,0,0
2016-11-03,27.3,27.3,27.3,27.3,0,0,0
2016-11-04,27.3,27.3,27.3,27.3,0,0,0
2016-11-07,27.3,27.3,27.3,27.3,0,0,0
2016-11-08,27.3,27.3,27.3,27.3,0,0,0
2016-11-09,27.3,27.3,27.3,27.3,0,0,0
2016-11-10,27.3,27.3,27.3,27.3,0,0,0
2016-11-11,27.3,27.3,27.3,27.3,0,0,0
2016-11-14,27.3,27.3,27.3,27.3,0,0,0
2016-11-15,27.3,27.3,27.3,27.3,0,0,0
2016-11-16,27.3,27.3,27.3,27.3,0,0,0
2016-11-17,27.3,27.3,27.3,27.3,0,0,0
2016-11-18,27.3,27.3,27.3,27.3,0,0,0
2016-11-21,27.3,27.3,27.3,27.3,0,0,0
2016-11-22,27.3,27.3,27.3,27.3,0,0,0
2016-11-23,27.0,27.0,27.0,27.0,1223,0,0
2016-11-24,24.3,24.3,24.3,24.3,4290,0,0
2016-11-25,23.5,23.6,23.5,23.5,58641,0,0
2016-11-28,23.55,25.85,23.55,25.85,604442,0,0
2016-11-29,28.4,28.4,28.4,28.4,1035,0,0
2016-11-30,31.2,31.2,31.2,31.2,53023,0,0
2016-12-01,34.3,34.3,32.8,34.3,119854,0,0
2016-12-02,37.7,37.7,37.7,37.7,36614,0,0
2016-12-05,41.45,41.45,41.45,41.45,14973,0,0
2016-12-06,45.55,45.55,45.55,45.55,48760,0,0
2016-12-07,50.1,50.1,42.1,44.3,161386,0,0
2016-12-08,44.3,44.3,41.0,43.95,84628,0,0
2016-12-09,42.6,42.7,41.7,42.45,43663,0,0
2016-12-12,42.45,42.45,38.25,38.25,19196,0,0
2016-12-13,41.0,42.05,40.9,42.05,36113,0,0
2016-12-14,41.0,43.0,40.85,42.9,23437,0,0
2016-12-15,42.0,43.0,41.4,42.05,46000,0,0
2016-12-16,41.2,42.05,41.2,42.05,14395,0,0
2016-12-19,42.1,45.5,42.05,42.05,70641,0,0
2016-12-20,43.5,43.5,41.65,41.65,27368,0,0
2016-12-21,42.0,42.0,37.5,40.7,64359,0,0
2016-12-22,38.65,41.0,38.65,40.35,64255,0,0
2016-12-23,38.9,40.2,38.35,39.0,26092,0,0
2016-12-26,38.9,38.9,38.9,38.9,4000,0,0
2016-12-27,36.85,36.85,35.05,35.05,49012,0,0
2016-12-28,32.9,32.9,31.55,31.55,187009,0,0
2016-12-29,31.4,32.25,30.7,31.0,42496,0,0
2016-12-30,31.1,32.25,31.1,31.5,43105,0,0
2017-01-03,32.3,32.3,30.0,31.6,30000,0,0
2017-01-04,30.75,31.85,30.6,30.6,33000,0,0
2017-01-05,30.2,30.55,30.2,30.55,12110,0,0
2017-01-06,31.45,31.45,29.0,30.65,19001,0,0
2017-01-09,30.2,30.4,29.0,29.3,35011,0,0
2017-01-10,29.3,31.2,29.2,29.6,36000,0,0
2017-01-11,30.5,30.5,28.2,28.35,28096,0,0
2017-01-12,28.75,29.15,28.6,29.15,40013,0,0
2017-01-13,29.85,29.85,28.55,29.45,9000,0,0
2017-01-16,29.7,29.7,28.2,28.2,8000,0,0
2017-01-17,28.9,28.9,28.6,28.6,3000,0,0
2017-01-18,28.6,30.0,28.6,29.9,30000,0,0
2017-01-19,29.7,29.7,28.85,29.2,16000,0,0
2017-01-20,29.1,29.5,28.6,29.3,20035,0,0
2017-01-23,29.3,29.3,28.7,28.85,6000,0,0
2017-01-24,28.9,29.0,28.7,29.0,9005,0,0
2017-02-02,29.2,31.75,29.2,31.75,31000,0,0
2017-02-03,31.75,34.25,30.55,31.4,65007,0,0
2017-02-06,32.2,32.2,30.9,31.45,12000,0,0
2017-02-07,30.65,30.65,30.25,30.5,11000,0,0
2017-02-08,29.6,30.1,29.5,29.95,14000,0,0
2017-02-09,27.9,30.65,27.9,30.65,27000,0,0
2017-02-10,30.85,30.85,30.7,30.8,36337,0,0
2017-02-13,31.4,31.5,30.2,30.9,9105,0,0
2017-02-14,30.9,30.9,30.85,30.85,3368,0,0
2017-02-15,30.0,30.1,30.0,30.1,13000,0,0
2017-02-16,30.15,31.2,30.15,31.0,19000,0,0
2017-02-17,31.0,31.5,30.35,31.4,44207,0,0
2017-02-20,30.8,33.85,30.8,33.85,99000,0,0
2017-02-21,37.2,37.2,37.2,37.2,12000,0,0
2017-02-22,40.9,40.9,38.0,39.6,426001,0,0
2017-02-23,40.5,40.5,38.8,39.6,71012,0,0
2017-02-24,38.9,40.5,36.9,40.05,168014,0,0
2017-03-01,41.0,42.0,39.5,39.5,29000,0,0
2017-03-02,40.5,41.0,39.5,41.0,36114,0,0
2017-03-03,40.0,40.2,39.8,39.8,10138,0,0
2017-03-06,39.8,41.0,39.8,41.0,19000,0,0
2017-03-07,41.5,41.6,41.0,41.1,32000,0,0
2017-03-08,41.45,41.5,41.0,41.5,15000,0,0
2017-03-09,39.9,41.7,39.9,41.7,11409,0,0
2017-03-10,39.5,40.2,39.3,39.9,10000,0,0
2017-03-13,39.9,41.5,39.8,41.5,25736,0,0
2017-03-14,41.2,41.8,41.0,41.8,12379,0,0
2017-03-15,42.0,43.0,41.7,41.7,35368,0,0
2017-03-16,41.7,41.7,41.7,41.7,1000,0,0
2017-03-17,41.6,42.7,41.6,42.7,6105,0,0
2017-03-20,42.7,42.9,42.7,42.9,108022,0,0
2017-03-21,42.9,47.15,42.9,46.95,132235,0,0
2017-03-22,46.0,46.95,44.0,46.4,45000,0,0
2017-03-23,46.2,47.6,46.2,47.5,9002,0,0
2017-03-24,48.8,48.8,46.0,47.15,7000,0,0
