Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04,162.32,167.68,160.54,165.45,1393000,0.0,0
2016-01-05,165.0,169.01,163.66,166.34,1450000,0.0,0
2016-01-06,166.34,167.23,158.76,160.99,1394000,0.0,0
2016-01-07,159.2,164.11,157.42,163.22,954000,0.0,0
2016-01-08,161.88,165.89,160.54,163.66,683000,0.0,0
2016-01-11,163.66,176.59,162.77,176.59,2397000,0.0,0
2016-01-12,187.3,193.99,178.82,179.72,5155000,0.0,0
2016-01-13,185.07,189.97,181.95,185.51,2304000,0.0,0
2016-01-14,184.62,188.63,179.72,185.96,1947000,0.0,0
2016-01-15,187.3,188.63,181.95,185.07,1341000,0.0,0
2016-01-18,184.62,196.66,181.05,196.22,3123000,0.0,0
2016-01-19,195.77,196.22,189.97,195.77,1939000,0.0,0
2016-01-20,194.88,196.66,180.16,180.16,2063000,0.0,0
2016-01-21,183.28,185.07,178.82,181.05,1277000,0.0,0
2016-01-22,183.73,184.18,181.05,182.39,434000,0.0,0
2016-01-25,184.18,187.74,182.84,187.74,657000,0.0,0
2016-01-26,189.08,197.55,185.96,190.86,2026000,0.0,0
2016-01-27,191.76,193.99,182.84,186.4,2548000,0.0,0
2016-01-28,186.4,187.3,181.05,187.3,1347000,0.0,0
2016-01-29,187.3,187.74,184.62,186.4,916000,0.0,0
2016-02-01,187.74,189.08,182.39,183.28,1071000,0.0,0
2016-02-02,183.73,185.07,180.61,182.39,913000,0.0,0
2016-02-03,181.5,181.5,174.36,177.93,1469000,0.0,0
2016-02-15,181.05,185.51,178.82,185.51,1287000,0.0,0
2016-02-16,188.19,197.11,188.19,193.09,3305000,0.0,0
2016-02-17,197.55,201.12,193.09,193.54,3198000,0.0,0
2016-02-18,196.66,197.55,191.76,193.54,1515000,0.0,0
2016-02-19,194.43,199.34,193.99,195.32,1451000,0.0,0
2016-02-22,196.22,198.89,194.43,196.66,747000,0.0,0
2016-02-23,199.78,215.39,197.55,209.15,5001000,0.0,0
2016-02-24,208.26,210.93,203.35,209.15,1705000,0.0,0
2016-02-25,210.93,214.05,207.81,210.93,1758000,0.0,0
2016-02-26,211.38,218.51,210.93,214.05,1864000,0.0,0
2016-03-01,215.39,218.51,212.27,217.62,1454000,0.0,0
2016-03-02,218.51,220.3,210.93,210.93,1594000,0.0,0
2016-03-03,211.82,212.72,199.78,202.9,2233000,0.0,0
2016-03-04,203.8,207.36,202.01,205.13,845000,0.0,0
2016-03-07,206.92,208.26,203.35,204.69,547000,0.0,0
2016-03-08,205.13,206.47,201.12,201.57,583000,0.0,0
2016-03-09,202.01,208.7,202.01,208.26,955000,0.0,0
2016-03-10,204.69,208.26,200.68,206.92,1377000,0.0,0
2016-03-11,206.92,208.7,204.24,207.81,614000,0.0,0
2016-03-14,209.59,215.39,209.59,210.49,1164000,0.0,0
2016-03-15,212.27,212.27,201.12,202.46,971000,0.0,0
2016-03-16,203.8,204.24,199.78,202.46,1028000,0.0,0
2016-03-17,202.9,204.24,200.68,202.46,490000,0.0,0
2016-03-18,202.46,209.15,202.01,208.26,1057000,0.0,0
2016-03-21,207.81,207.81,201.57,205.13,1119000,0.0,0
2016-03-22,207.81,213.61,206.47,206.47,1638000,0.0,0
2016-03-23,207.81,209.15,203.35,205.13,578000,0.0,0
2016-03-24,204.69,208.26,203.35,206.47,331000,0.0,0
2016-03-25,206.92,207.81,204.69,206.47,300000,0.0,0
2016-03-28,206.03,206.03,201.57,205.13,754000,0.0,0
2016-03-29,206.47,208.7,202.46,202.46,690000,0.0,0
2016-03-30,203.8,208.26,202.46,206.92,870000,0.0,0
2016-03-31,207.36,207.81,203.8,203.8,289000,0.0,0
2016-04-01,204.69,206.92,203.35,203.8,328000,0.0,0
2016-04-06,203.8,206.47,202.9,202.9,485000,0.0,0
2016-04-07,202.9,202.9,198.0,198.89,927000,0.0,0
2016-04-08,196.22,198.0,193.09,195.77,849000,0.0,0
2016-04-11,198.89,200.68,196.22,196.22,681000,0.0,0
2016-04-12,195.32,195.77,187.3,188.19,1357000,0.0,0
2016-04-13,189.08,189.97,185.51,187.3,1054000,0.0,0
2016-04-14,189.08,191.31,188.19,188.63,891000,0.0,0
2016-04-15,190.42,192.65,184.62,190.86,824000,0.0,0
2016-04-18,189.97,192.65,186.4,187.3,717000,0.0,0
2016-04-19,188.19,189.53,184.62,188.63,764000,0.0,0
2016-04-20,189.97,192.2,189.08,189.08,860000,0.0,0
2016-04-21,189.08,190.86,187.74,190.42,401000,0.0,0
2016-04-22,190.86,190.86,181.05,185.07,1051000,0.0,0
2016-04-25,185.07,186.85,182.84,185.96,300000,0.0,0
2016-04-26,185.96,189.53,182.39,186.4,735000,0.0,0
2016-04-27,188.19,191.31,185.51,187.74,690000,0.0,0
2016-04-28,188.63,189.08,186.4,187.74,375000,0.0,0
2016-04-29,186.4,188.19,185.51,186.85,411000,0.0,0
2016-05-03,185.96,185.96,181.05,182.39,731000,0.0,0
2016-05-04,181.05,181.05,165.89,166.34,2127000,0.0,0
