Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04,116.68,116.68,110.32,110.32,160000,0.0,0
2016-01-05,110.32,110.32,106.92,106.92,171000,0.0,0
2016-01-06,108.2,108.62,100.98,100.98,231000,0.0,0
2016-01-07,98.01,108.62,91.65,102.68,488000,0.0,0
2016-01-08,100.98,105.23,98.44,101.83,268000,0.0,0
2016-01-11,105.23,108.2,101.83,103.95,269000,0.0,0
2016-01-12,103.95,104.8,96.74,96.74,191000,0.0,0
2016-01-13,98.44,100.56,98.01,98.86,110000,0.0,0
2016-01-14,95.89,99.29,95.47,98.01,74000,0.0,0
2016-01-15,99.71,100.56,98.01,99.29,156000,0.0,0
2016-01-18,98.44,103.95,96.74,103.95,170000,0.0,0
2016-01-19,103.95,114.14,103.95,114.14,383000,0.0,0
2016-01-20,117.95,123.89,114.56,116.26,750000,0.0,0
2016-01-21,117.95,118.38,111.17,112.44,287000,0.0,0
2016-01-22,114.56,114.56,107.77,109.04,330000,0.0,0
2016-01-25,110.32,114.56,109.47,112.01,202000,0.0,0
2016-01-26,112.01,112.01,108.62,108.62,143000,0.0,0
2016-01-27,110.32,110.32,107.35,107.35,154000,0.0,0
2016-01-28,103.95,109.47,103.53,108.2,105000,0.0,0
2016-01-29,107.77,112.01,107.35,110.32,197000,0.0,0
2016-02-01,112.86,120.5,112.86,116.26,502000,0.0,0
2016-02-02,112.44,117.11,112.44,113.71,216000,0.0,0
2016-02-03,113.71,115.41,112.86,114.14,137000,0.0,0
2016-02-15,111.17,113.29,106.07,108.62,146000,0.0,0
2016-02-16,111.17,112.01,108.2,108.62,185000,0.0,0
2016-02-17,109.89,110.32,108.62,109.04,145000,0.0,0
2016-02-18,109.47,111.17,107.77,108.2,203000,0.0,0
2016-02-19,109.89,109.89,106.07,106.5,207000,0.0,0
2016-02-22,103.53,105.23,102.26,102.68,231000,0.0,0
2016-02-23,102.68,103.95,102.26,103.53,202000,0.0,0
2016-02-24,105.23,105.65,100.56,100.56,213000,0.0,0
2016-02-25,100.98,102.68,98.86,98.86,179000,0.0,0
2016-02-26,99.29,103.95,97.59,101.83,294000,0.0,0
2016-03-01,101.41,103.1,100.98,101.83,133000,0.0,0
2016-03-02,103.53,109.47,103.53,108.62,532000,0.0,0
2016-03-03,107.77,110.32,106.07,107.77,260000,0.0,0
2016-03-04,108.62,108.62,106.07,107.77,185000,0.0,0
2016-03-07,109.04,109.04,104.38,105.23,158000,0.0,0
2016-03-08,103.53,106.07,103.53,105.65,86000,0.0,0
2016-03-09,106.07,107.35,104.38,106.5,135000,0.0,0
2016-03-10,106.92,108.2,106.07,106.5,129000,0.0,0
2016-03-11,106.5,108.62,105.65,108.2,192000,0.0,0
2016-03-14,111.17,112.44,109.47,110.32,396000,0.0,0
2016-03-15,110.32,111.17,106.92,106.92,218000,0.0,0
2016-03-16,106.92,108.2,106.07,107.35,140000,0.0,0
2016-03-17,107.77,108.62,105.23,105.65,180000,0.0,0
2016-03-18,105.65,106.5,104.8,104.8,100000,0.0,0
2016-03-21,104.8,106.07,103.1,106.07,136000,0.0,0
2016-03-22,106.07,106.5,103.53,103.95,79000,0.0,0
2016-03-23,103.95,104.8,102.68,102.68,79000,0.0,0
2016-03-24,102.68,103.53,101.83,102.26,116000,0.0,0
2016-03-25,102.26,103.1,101.83,101.83,91000,0.0,0
2016-03-28,103.1,103.1,101.41,101.41,64000,0.0,0
2016-03-29,101.41,102.68,98.44,98.44,128000,0.0,0
2016-03-30,98.44,100.56,98.44,100.56,91000,0.0,0
2016-03-31,100.56,101.83,100.13,100.13,76000,0.0,0
2016-04-01,100.56,101.83,100.56,101.41,74000,0.0,0
2016-04-06,101.83,101.83,99.29,100.98,69000,0.0,0
2016-04-07,101.41,101.83,99.29,99.71,70000,0.0,0
2016-04-08,100.56,100.56,98.86,98.86,55000,0.0,0
2016-04-11,98.86,100.13,98.01,98.86,78000,0.0,0
2016-04-12,100.13,100.13,96.32,96.32,134000,0.0,0
2016-04-13,96.32,98.01,96.32,97.59,73000,0.0,0
2016-04-14,98.86,98.86,96.74,96.74,51000,0.0,0
2016-04-15,96.74,98.01,95.47,96.32,76000,0.0,0
2016-04-18,96.74,96.74,93.35,93.77,103000,0.0,0
2016-04-19,95.04,97.16,92.5,95.89,210000,0.0,0
2016-04-20,95.04,95.47,92.07,92.5,197000,0.0,0
2016-04-21,92.5,92.5,83.67,86.98,647000,0.0,0
2016-04-22,86.56,89.95,84.86,87.83,244000,0.0,0
2016-04-25,87.4,88.25,86.13,87.4,114000,0.0,0
2016-04-26,86.56,87.4,85.71,87.4,63000,0.0,0
2016-04-27,87.4,88.25,86.13,87.4,88000,0.0,0
2016-04-28,89.1,94.19,89.1,89.95,713000,0.0,0
2016-04-29,88.68,89.53,86.98,86.98,206000,0.0,0
2016-05-03,87.4,87.83,86.56,86.98,120000,0.0,0
2016-05-04,86.98,86.98,84.52,84.69,188000,0.0,0
2016-05-05,84.6,85.28,84.6,84.69,143000,0.0,0
2016-05-06,84.69,84.69,83.25,83.25,98000,0.0,0
2016-05-09,84.01,84.01,76.88,76.97,262000,0.0,0
2016-05-10,76.97,78.83,71.88,77.22,337000,0.0,0
2016-05-11,77.99,79.43,74.85,74.85,208000,0.0,0
2016-05-12,75.52,76.71,73.23,73.23,143000,0.0,0
2016-05-13,73.23,76.12,72.98,74.0,142000,0.0,0
2016-05-16,75.52,75.52,72.3,74.76,138000,0.0,0
2016-05-17,76.46,78.49,75.02,76.37,246000,0.0,0
2016-05-18,77.05,77.05,74.34,74.42,172000,0.0,0
2016-05-19,75.19,75.27,73.66,73.66,92000,0.0,0
2016-05-20,74.59,74.59,73.15,74.0,62000,0.0,0
2016-05-23,74.0,76.2,73.49,75.52,137000,0.0,0
2016-05-24,75.1,76.37,74.68,75.02,140000,0.0,0
2016-05-25,76.2,78.75,75.78,77.22,515000,0.0,0
2016-05-26,77.56,77.56,75.1,75.52,263000,0.0,0
2016-05-27,75.61,76.88,75.52,76.2,286000,0.0,0
2016-05-30,76.2,83.76,76.2,83.76,1440000,0.0,0
2016-05-31,84.35,87.4,83.16,86.13,1443000,0.0,0
2016-06-01,87.4,88.68,85.28,85.71,688000,0.0,0
2016-06-02,85.71,86.98,83.33,83.33,334000,0.0,0
2016-06-03,83.33,84.43,81.8,82.74,243000,0.0,0
2016-06-06,83.08,83.08,79.17,79.43,252000,0.0,0
2016-06-07,79.68,81.04,79.43,79.77,155000,0.0,0
2016-06-08,79.09,80.19,77.73,78.24,158000,0.0,0
2016-06-13,77.65,77.65,74.85,75.1,248000,0.0,0
