,id,auc1,acu1
179,1736,0.7275407055159276,0.6706192358366272
180,1737,0.7408440387649313,0.6825396825396826
181,1760,0.7743181818181817,0.7177914110429447
182,1762,0.7472451790633609,0.6841339155749636
183,1773,0.77614970952507,0.7048748353096179
184,1776,0.8011173767752715,0.7411347517730497
185,1783,0.7913148821172306,0.7349137931034483
186,1786,0.7659830904839,0.7082452431289641
187,1789,0.7805339849942946,0.7158730158730159
188,1795,0.9285714285714285,0.92
189,1802,0.7641259809709007,0.6982872200263505
190,1805,0.7556733739667698,0.6884779516358464
191,1806,0.7507678410117434,0.6930171277997365
192,1808,0.7746084152334153,0.7114624505928854
193,1809,0.7885852989731106,0.714663143989432
194,1810,0.7355491734379378,0.6851119894598156
195,1817,0.7524963576276608,0.6834381551362684
196,1902,0.7861560768546473,0.708994708994709
197,1903,0.7287282547699214,0.6697490092470277
198,1904,0.7652649489547886,0.7048748353096179
199,1905,0.7760187340494152,0.6944444444444444
200,1906,0.7614782614782615,0.6978891820580475
201,1907,0.7184166666666667,0.6561264822134387
202,1909,0.7732247284878864,0.7075098814229249
203,2002,0.7716643454038997,0.686429512516469
204,2006,0.7312392259356059,0.6693017127799736
205,2007,0.7353841283241874,0.6763540290620872
206,2008,0.7486429760440036,0.6894243641231593
207,2009,0.7591780148813703,0.7088274044795784
208,2010,0.7765158880062217,0.7048748353096179
209,2012,0.7241333814788067,0.6561264822134387
210,2013,0.7766290814470775,0.7233201581027668
211,2014,0.7835103185734322,0.7301587301587301
212,2015,0.764514984556307,0.6785243741765481
213,2017,0.751145680050452,0.6856010568031704
214,2020,0.7805889297867906,0.7114624505928854
215,2022,0.781246881015185,0.701195219123506
216,2023,0.7670269819657098,0.7035573122529645
217,2024,0.7695910290237468,0.7299077733860343
218,2025,0.7699305731944798,0.7018813314037626
219,2027,0.7683580284665851,0.6956521739130435
220,2028,0.7557325592203575,0.6812169312169312
221,2029,0.7543304787855197,0.6877470355731226
222,2030,0.7473512575403435,0.6851119894598156
223,2031,0.75906607917269,0.6903820816864296
224,2032,0.7364952710232305,0.6851119894598156
225,2033,0.7786449296403051,0.7222222222222222
226,2034,0.7566783537857918,0.686429512516469
227,2038,0.7789031035299692,0.7259552042160737
228,2049,0.7373051627525409,0.6666666666666666
229,2059,0.7152093895409404,0.6627140974967062
230,2062,0.7851101659461721,0.7206851119894598
231,2069,0.7321749685308399,0.6766666666666666
232,2101,0.7612334189874296,0.7009222661396575
233,2102,0.8025062253434432,0.7299077733860343
234,2103,0.7747793759988882,0.7035573122529645
235,2104,0.7462073851796281,0.6903820816864296
236,2105,0.7572270441215397,0.696969696969697
237,2106,0.7310561253600903,0.6719367588932806
238,2107,0.7789015612577307,0.7082228116710876
239,2108,0.7320381129767597,0.6666666666666666
240,2109,0.7912581699346405,0.7235449735449735
241,2114,0.7697183098591549,0.6992700729927007
242,2115,0.7724396180490545,0.7041036717062635
243,2201,0.7767296479031173,0.7075098814229249
244,2204,0.761135438165895,0.6952506596306068
245,2206,0.7861104932436189,0.7088274044795784
246,2207,0.7544222886125199,0.7193675889328063
247,2208,0.7620108019454812,0.6856010568031704
248,2227,0.7522615160147293,0.6811594202898551
249,2228,0.7433431415286254,0.6808510638297872
250,2231,0.7512563653059521,0.696969696969697
251,2233,0.6937229437229439,0.6976744186046512
252,2236,0.7718442031259808,0.680672268907563
253,2239,0.7588044485634847,0.7055016181229773
254,2243,0.8067806603773585,0.7043010752688172
255,2301,0.7375877894444057,0.6653491436100132
256,2302,0.7500348398065694,0.6811594202898551
257,2303,0.7227481075074658,0.6627140974967062
258,2305,0.737355747198267,0.6693017127799736
259,2308,0.7401401213737173,0.6732542819499341
260,2312,0.7549236111111111,0.6851119894598156
261,2313,0.7303963105474448,0.6587615283267457
262,2314,0.7399961687454769,0.6781456953642384
263,2316,0.7423994289073654,0.6904761904761905
264,2317,0.7192285102991148,0.667107001321004
265,2321,0.7399257726588725,0.6893333333333334
266,2323,0.758508175114879,0.6790450928381963
267,2324,0.7786842543969325,0.7061923583662714
268,2327,0.7361961206896551,0.6590909090909091
269,2328,0.7414179933872357,0.6811594202898551
270,2329,0.7473266728493942,0.6869220607661823
271,2330,0.7476937591725487,0.6903820816864296
272,2331,0.8020498732037193,0.7214854111405835
273,2332,0.7554356892620809,0.69433465085639
274,2337,0.7651529963828331,0.6974900924702774
275,2338,0.7653411278748207,0.7129629629629629
276,2340,0.7424348009713864,0.6949602122015915
277,2342,0.7923375625853438,0.7241379310344828
278,2344,0.7468985301881026,0.6785243741765481
279,2345,0.783328663491174,0.7154150197628458
280,2347,0.7700584225900682,0.6982872200263505
281,2348,0.7858181203515888,0.7063655030800822
282,2349,0.7592147435897436,0.7019867549668874
283,2351,0.762897477112307,0.7180500658761528
284,2352,0.747117210185392,0.686429512516469
285,2353,0.7909387658514178,0.7180500658761528
286,2354,0.7590674478621747,0.6851119894598156
287,2355,0.7498540754638315,0.686429512516469
288,2356,0.7295513313299322,0.6982872200263505
289,2357,0.7748125353706847,0.7180851063829787
290,2358,0.7594562647754137,0.6908850726552179
291,2359,0.7542314007831249,0.6847682119205298
292,2360,0.719200077851304,0.6495388669301713
293,2362,0.7130257660167131,0.6482213438735178
294,2363,0.7669689119170985,0.6970899470899471
295,2364,0.7640734810700521,0.6918990703851262
296,2365,0.7299955390749157,0.6732542819499341
297,2367,0.7599653560397363,0.6798418972332015
298,2368,0.6997670537514777,0.6561264822134387
299,2369,0.6969919015405132,0.6469038208168643
300,2371,0.7804506141537074,0.716931216931217
301,2373,0.7854833619692135,0.7156084656084656
302,2374,0.7582086944366787,0.6856010568031704
303,2375,0.7653449017639468,0.6934404283801874
304,2376,0.7821472724999653,0.7154150197628458
305,2377,0.7753827049628871,0.7075098814229249
306,2379,0.7320447409733123,0.6719367588932806
307,2380,0.7734551759622773,0.7176781002638523
308,2382,0.7220117611077128,0.6534914361001317
309,2383,0.7466739496499992,0.6732542819499341
310,2385,0.749909678315848,0.6982872200263505
311,2387,0.7293724058966652,0.6790945406125166
312,2388,0.7489219899994382,0.6988110964332893
313,2390,0.7803192381911235,0.7259552042160737
314,2392,0.7533335648308909,0.6811594202898551
315,2393,0.7803651033927256,0.7140974967061924
316,2395,0.7304613506573686,0.6719367588932806
317,2397,0.7856507539434369,0.7075098814229249
318,2399,0.7872557596967046,0.7206851119894598
319,2401,0.7013286654881054,0.6442687747035574
320,2402,0.7542599805258033,0.6785243741765481
321,2404,0.7685406698564593,0.7001321003963011
322,2405,0.7510985561833018,0.6956521739130435
323,2406,0.7801326815642459,0.7084432717678101
324,2408,0.7588153017693545,0.6961690885072656
325,2409,0.7549743461394068,0.691699604743083
326,2412,0.7377295728794366,0.6622340425531915
327,2413,0.7993298015823357,0.7285902503293807
328,2414,0.7764746897224933,0.7193675889328063
329,2415,0.7583058567117469,0.6935270805812418
330,2417,0.7581522878099896,0.7035573122529645
331,2419,0.754142932931256,0.6842800528401585
332,2420,0.7672583894948934,0.689064558629776
333,2421,0.7340552416823602,0.686429512516469
334,2423,0.754455714166458,0.6877470355731226
335,2424,0.765171090752486,0.7067082683307332
336,2425,0.7962005649717515,0.726790450928382
337,2426,0.7535977400654708,0.6838624338624338
338,2427,0.7706973572512074,0.6996047430830039
339,2428,0.7491787190801654,0.696969696969697
340,2429,0.8019348462386436,0.7276688453159041
341,2430,0.7609832197900379,0.6930171277997365
342,2431,0.7810437078729762,0.6996047430830039
343,2433,0.7674479166666666,0.7088274044795784
344,2434,0.7582460770739586,0.7211155378486056
345,2436,0.7255965521605242,0.6675496688741722
346,2438,0.7504599781035217,0.6954732510288066
347,2439,0.7502747252747253,0.686429512516469
348,2440,0.7614813227626599,0.6942590120160214
349,2441,0.7654532967032966,0.7009222661396575
350,2442,0.7988153963732371,0.7338603425559947
351,2443,0.7884769694239541,0.7107001321003963
352,2444,0.7882906521130703,0.7331571994715984
353,2448,0.7398060891627403,0.6851119894598156
354,2449,0.6983397908594758,0.6429512516469038
355,2450,0.7711970421438895,0.7075098814229249
356,2451,0.7109452045280922,0.6574440052700923
357,2453,0.6997523443804436,0.6482213438735178
358,2454,0.7322552629750574,0.6706192358366272
359,2455,0.7498868581375109,0.6886543535620053
360,2456,0.7669540434627716,0.711051930758988
361,2457,0.7905870132786839,0.7328042328042328
362,2458,0.7660407160407161,0.7080581241743725
363,2459,0.7640422265682502,0.708994708994709
364,2460,0.795385145784082,0.7285902503293807
365,2461,0.7438124834883689,0.6719367588932806
366,2462,0.7581314085642036,0.696969696969697
367,2464,0.7615354599551263,0.6837944664031621
368,2465,0.7389017694583524,0.6883289124668435
369,2466,0.8532311861580155,0.7733860342555995
370,2467,0.7614375000000001,0.696969696969697
371,2468,0.7098749982619337,0.6640316205533597
372,2471,0.7740372593148286,0.7009222661396575
373,2472,0.7525564304461942,0.6759259259259259
374,2474,0.7231151414078244,0.6732542819499341
375,2476,0.7341856536549952,0.6723910171730515
376,2477,0.7349816849816849,0.6578249336870027
377,2478,0.7577781715095677,0.6781456953642384
378,2480,0.767079982597224,0.6948480845442536
379,2481,0.7407778962108387,0.679419525065963
380,2482,0.7519301897140929,0.6930171277997365
381,2483,0.7451740947075209,0.6785243741765481
382,2484,0.7281748236209099,0.6653491436100132
383,2485,0.7168114317736061,0.6666666666666666
384,2486,0.7714124639819596,0.6996047430830039
385,2488,0.7609226698770893,0.6984126984126984
386,2489,0.7821666666666667,0.7101449275362319
387,2491,0.794983957058894,0.7312414733969986
388,2492,0.730979373438184,0.6786188579017264
389,2493,0.7499930489907134,0.6719367588932806
390,2495,0.7439066290826987,0.6811594202898551
391,2496,0.7996788599528326,0.7304075235109718
392,2497,0.7574527446467183,0.7101449275362319
393,2498,0.7851587500347831,0.7246376811594203
394,2499,0.7713522426965645,0.6849865951742627
395,2501,0.7472552863744574,0.6759259259259259
396,2504,0.7664386890709622,0.6851119894598156
397,2505,0.7672631241551346,0.696969696969697
398,2506,0.8016080870258862,0.7301587301587301
399,2509,0.758485456509843,0.6877470355731226
400,2511,0.7950171220909916,0.7233201581027668
401,2514,0.7646218487394958,0.6869220607661823
402,2515,0.7391590241730103,0.6982872200263505
403,2516,0.7650347222222222,0.7022397891963109
404,2520,0.7706669912366115,0.696969696969697
405,2524,0.7597686944595252,0.7048748353096179
406,2527,0.7274822054162264,0.6679841897233202
407,2528,0.7964778433754517,0.7361111111111112
408,2530,0.7635586743555896,0.6982872200263505
409,2534,0.7794501977555098,0.7040951122853368
410,2535,0.7526775766016713,0.7101449275362319
411,2536,0.7700336092439308,0.7009222661396575
412,2537,0.7908907721549742,0.7171314741035857
413,2538,0.7333903941405099,0.6930171277997365
414,2539,0.7485176508019147,0.676510067114094
415,2540,0.7517130952790883,0.6894409937888198
416,2542,0.7216323937959822,0.6763540290620872
417,2543,0.7329815119001852,0.679419525065963
418,2545,0.7818717477808387,0.7233201581027668
419,2546,0.7659916045813411,0.7154150197628458
420,2547,0.7736043605054855,0.7140974967061924
421,2548,0.7166151876895678,0.6495388669301713
422,2597,0.8079892982990386,0.7335127860026918
423,2601,0.7840141277641277,0.7022397891963109
424,2603,0.7552580861404392,0.686429512516469
425,2605,0.7714453706667409,0.6811594202898551
426,2606,0.7981931061332888,0.7285902503293807
427,2607,0.7322554601261153,0.6758893280632411
428,2608,0.766088058018625,0.696969696969697
429,2609,0.7749971722655808,0.7080581241743725
430,2610,0.7787186323931731,0.7101449275362319
431,2611,0.7722624370165354,0.7107001321003963
432,2612,0.7572109461352708,0.7018469656992085
433,2613,0.7638944838794817,0.6982872200263505
434,2614,0.7136357824752813,0.6675496688741722
435,2615,0.7487981771195154,0.6811594202898551
436,2616,0.7579691914151991,0.7009222661396575
437,2617,0.8133437356329847,0.7483530961791831
438,2618,0.7355858238561227,0.6758893280632411
439,2630,0.8618082368082368,0.7911392405063291
440,2633,0.742925111220959,0.7058823529411765
441,2634,0.7561375366159854,0.6674698795180722
442,2636,0.7961945461945461,0.720164609053498
443,2637,0.7843057943169177,0.7279305354558611
444,2642,0.75016771019678,0.6759656652360515
445,2701,0.7080133905220213,0.6398416886543535
446,2702,0.7690029028083797,0.7084432717678101
447,2704,0.7466626762621973,0.689064558629776
448,2705,0.7712334976485921,0.7001321003963011
449,2706,0.7247316233143999,0.6640316205533597
450,2707,0.7616645381013196,0.7075098814229249
451,2712,0.7565888506187015,0.696969696969697
452,2722,0.7500965279634085,0.6897880539499036
453,2723,0.7259584393553858,0.6695526695526696
454,2727,0.7945740353715814,0.7328881469115192
455,2731,0.761475297189583,0.6832298136645962
456,2739,0.7575705939629991,0.6840277777777778
457,2748,0.8278778843660876,0.7550200803212851
458,2801,0.7708985108246778,0.7035573122529645
459,2809,0.7520950311785785,0.6758893280632411
460,2812,0.757477556842017,0.6851119894598156
461,2816,0.7495770768671532,0.6882430647291942
462,2820,0.7753934843061578,0.7182539682539683
463,2823,0.7295806967526597,0.6587615283267457
464,2832,0.7470771005950064,0.691699604743083
465,2834,0.7561588668240523,0.7048748353096179
466,2836,0.7551912530177647,0.6903820816864296
467,2838,0.791103828350945,0.7275132275132276
468,2841,0.7271900618337483,0.6666666666666666
469,2845,0.7301218927231173,0.6877470355731226
470,2849,0.7143274853801169,0.6600790513833992
471,2850,0.7484712667639497,0.6772068511198946
472,2851,0.7636337022890123,0.7048748353096179
473,2852,0.7338078044716011,0.6785243741765481
474,2855,0.7111373420358285,0.6548089591567853
475,2867,0.7571012838007185,0.7050092764378478
476,2880,0.7292390318755668,0.6640316205533597
477,2881,0.7337822445095779,0.6719367588932806
478,2882,0.7119465329991645,0.6587615283267457
479,2883,0.7343359005727632,0.6851119894598156
480,2884,0.7659942221661268,0.7154150197628458
481,2885,0.7651114941889562,0.696969696969697
482,2886,0.7680627427882255,0.6982872200263505
483,2887,0.7299496509176979,0.667989417989418
484,2888,0.7197021412948077,0.6534914361001317
485,2889,0.7389311910583304,0.6600790513833992
486,2890,0.7571235397440544,0.6996047430830039
487,2891,0.7230632203981836,0.6824769433465085
488,2892,0.708700663639539,0.6376811594202898
489,2897,0.769987336428873,0.6788990825688074
490,2901,0.7654650754650753,0.6940397350993377
491,2903,0.7690116973687866,0.7088274044795784
492,2904,0.7824036750806183,0.7127799736495388
493,2905,0.7057849115837141,0.6482213438735178
494,2906,0.7515381373788452,0.7140974967061924
495,2908,0.7521733092626024,0.6693017127799736
496,2910,0.749865752590975,0.6816143497757847
497,2911,0.7681280254418553,0.7114624505928854
498,2912,0.7223268255401931,0.6469038208168643
499,2913,0.7301214625594791,0.6745718050065876
500,2915,0.7327721937161735,0.6776750330250991
501,2923,0.7155054834938483,0.659217877094972
502,2929,0.7874727151940781,0.7359307359307359
503,2936,0.7691955286787612,0.7115384615384616
504,2939,0.841024872640096,0.7393939393939394
505,3002,0.7614965277777779,0.6877470355731226
506,3003,0.7238442907056056,0.6600790513833992
507,3004,0.7566367842683632,0.6908602150537635
508,3005,0.7693002069243269,0.7127799736495388
509,3006,0.7522568190656074,0.6811594202898551
510,3008,0.7279404607961735,0.6613965744400527
511,3010,0.7639206526286432,0.7167325428194994
512,3011,0.7382164272765305,0.6640316205533597
513,3013,0.7565861881608827,0.7048748353096179
514,3014,0.7311199553135037,0.6750330250990753
515,3015,0.7630081811582063,0.7054161162483488
516,3016,0.7720589257174623,0.7154150197628458
517,3017,0.7806409988142569,0.6982872200263505
518,3018,0.7706877137818947,0.7034574468085106
519,3019,0.7537471002514273,0.7048748353096179
520,3021,0.74715860899067,0.6666666666666666
521,3022,0.7420002799552071,0.6878306878306878
522,3023,0.7660458351071378,0.7035573122529645
523,3024,0.7545487166497804,0.7009222661396575
524,3025,0.745332166374927,0.689064558629776
525,3026,0.741702726473175,0.6883289124668435
526,3027,0.763759706161667,0.7088274044795784
527,3028,0.7539747064137308,0.691699604743083
528,3029,0.7721116811969021,0.6982872200263505
529,3030,0.7264067175657913,0.6574440052700923
530,3031,0.7547537905132842,0.6851119894598156
531,3032,0.7656404060603536,0.6956521739130435
532,3033,0.7521039087494785,0.7088274044795784
533,3034,0.7588988111771569,0.7075098814229249
534,3035,0.7585438804171949,0.6944444444444444
535,3036,0.7331536762560946,0.691699604743083
536,3037,0.7628430487042313,0.7022397891963109
537,3038,0.728682711637257,0.6653491436100132
538,3040,0.7864445538981143,0.7148541114058355
539,3041,0.7537137870855148,0.6856010568031704
540,3042,0.7577372931975719,0.696969696969697
541,3043,0.749056603773585,0.686429512516469
542,3044,0.7396948105264622,0.6719367588932806
543,3045,0.7594182098225225,0.6984126984126984
544,3046,0.7680534488985193,0.715046604527297
545,3047,0.7500837942014413,0.7061923583662714
546,3048,0.7533975518152732,0.7009222661396575
547,3049,0.7538645811315436,0.6882430647291942
548,3050,0.7571277311867164,0.6935270805812418
549,3051,0.785501890319018,0.7311258278145696
550,3052,0.7583201157581323,0.696969696969697
551,3054,0.7686413484255439,0.6878306878306878
552,3055,0.7714167004175803,0.7054161162483488
553,3056,0.7523879346459993,0.6829590488771466
554,3057,0.7423188446204033,0.69433465085639
555,3058,0.7226505420487914,0.6679841897233202
556,3059,0.7623038042032454,0.7054161162483488
557,3060,0.7629554316380865,0.6816380449141347
558,3062,0.7443419220055709,0.6982872200263505
559,3090,0.7591229215574602,0.6956521739130435
560,3094,0.7505736735971074,0.689064558629776
561,3130,0.7592305619188788,0.707250341997264
562,3149,0.7644378039114881,0.7244732576985413
563,3164,0.7637308841688404,0.6935483870967742
564,3167,0.7933076408686165,0.7190775681341719
565,3189,0.7621274880462583,0.6851119894598156
566,3209,0.7599902771025766,0.691699604743083
567,3229,0.7899600924175594,0.7167325428194994
568,3231,0.7484710330256866,0.6811594202898551
569,3257,0.7755650083556003,0.7119402985074627
570,3266,0.7900197758734345,0.7307692307692307
571,3296,0.7552305826953715,0.7009222661396575
572,3305,0.7880979571120417,0.7285902503293807
573,3308,0.7471919034419034,0.6835781041388518
574,3311,0.7796096386216939,0.726552179656539
575,3312,0.7738109982660392,0.6977777777777778
576,3321,0.7735500702388121,0.6867088607594937
577,3338,0.784098475880438,0.6995708154506438
578,3346,0.8488956846755012,0.7459016393442623
579,3356,0.7435680771260286,0.6996047430830039
580,3376,0.7668002337423824,0.689064558629776
581,3380,0.7444979751431364,0.6842800528401585
582,3383,0.7378739027923756,0.6882430647291942
583,3406,0.7399422294435418,0.6653491436100132
584,3413,0.7507544354170123,0.6867816091954023
585,3416,0.8092524759191426,0.7447916666666666
586,3419,0.7385526591655602,0.6837944664031621
587,3432,0.7352549434787063,0.6934306569343066
588,3437,0.7760063018683708,0.7011764705882353
589,3443,0.7688045108605077,0.696969696969697
590,3450,0.7639310584958218,0.7246376811594203
591,3454,0.7655372393629298,0.7054263565891473
592,3481,0.7688378834120714,0.7127799736495388
593,3494,0.7735275173548987,0.7075098814229249
594,3501,0.7618425986362437,0.6956521739130435
595,3504,0.7725108435744871,0.6851119894598156
596,3515,0.7549059888579387,0.69433465085639
597,3518,0.7739323830873127,0.7154150197628458
598,3528,0.7646816950464397,0.6979166666666666
599,3530,0.8056090515166104,0.7209302325581395
600,3532,0.7392719904981486,0.6763540290620872
601,3533,0.7521977030010971,0.6824769433465085
602,3535,0.7361024207789318,0.6719367588932806
603,3536,0.7993869709324495,0.7227456258411844
604,3543,,
605,3545,0.7334323455409562,0.6908850726552179
606,3550,0.7210415732389922,0.6676258992805756
607,3557,0.7789424269137873,0.7167553191489362
608,3563,0.7902892561983471,0.7272727272727273
609,3576,0.7659970342184046,0.696969696969697
610,3583,0.7362355766414806,0.6615678776290631
611,3588,0.7360509400838147,0.6719367588932806
612,3591,0.7749515383468363,0.702158273381295
613,3593,0.7596830484330485,0.6856010568031704
614,3596,0.7481271441573899,0.6772068511198946
